state,instance,seed,generation,fraction,k,n,b,rep,group,action,rng_seed,region_seconds,attempts,evaluated,outside,noop,duplicate,decodes,gain,gain_per_decode,gain_per_budget,wall_seconds
Mk01-11-0,Mk01,11,0,0.25,14,2,4,1,R1,0.25-N2-b4,3066955024430834491,4.3500000060703314e-05,160,0,160,0,0,0,0.0,,0.0,0.005396199999950113
Mk01-11-0,Mk01,11,0,0.25,14,2,4,1,S,0.25-N2-b4,3066955024430834491,2.859999995052931e-05,160,0,160,0,0,0,0.0,,0.0,0.005599699999947916
Mk01-11-0,Mk01,11,0,0.25,14,2,4,1,A,0.25-N2-b4,3066955024430834491,3.7300000030882074e-05,160,0,160,0,0,0,0.0,,0.0,0.005396399999995083
Mk01-11-0,Mk01,11,0,0.25,14,2,4,1,C,0.25-N2-b4,3066955024430834491,2.9300000051080133e-05,160,0,160,0,0,0,0.0,,0.0,0.005318799999940893
Mk01-11-0,Mk01,11,0,0.25,14,2,4,2,R0,0.25-N2-b4,13236972792294484644,2.700000004551839e-05,160,0,160,0,0,0,0.0,,0.0,0.005796900000063943
Mk01-11-0,Mk01,11,0,0.25,14,2,4,2,R1,0.25-N2-b4,13236972792294484644,5.7599999990998185e-05,160,0,160,0,0,0,0.0,,0.0,0.005320299999993949
Mk01-11-0,Mk01,11,0,0.25,14,2,4,2,S,0.25-N2-b4,13236972792294484644,2.6999999931831553e-05,160,0,160,0,0,0,0.0,,0.0,0.005822599999987688
Mk01-11-0,Mk01,11,0,0.25,14,2,4,2,A,0.25-N2-b4,13236972792294484644,3.59000000571541e-05,160,0,160,0,0,0,0.0,,0.0,0.00576479999995172
Mk01-11-0,Mk01,11,0,0.25,14,2,4,2,C,0.25-N2-b4,13236972792294484644,3.579999997782579e-05,160,0,160,0,0,0,0.0,,0.0,0.005362100000070313
Mk01-11-0,Mk01,11,0,0.25,14,2,4,3,R0,0.25-N2-b4,4143628767322202625,2.7899999963665323e-05,160,0,160,0,0,0,0.0,,0.0,0.005723699999975906
Mk01-11-0,Mk01,11,0,0.25,14,2,4,3,R1,0.25-N2-b4,4143628767322202625,0.00011749999998755811,160,0,160,0,0,0,0.0,,0.0,0.005533199999945282
Mk01-11-0,Mk01,11,0,0.25,14,2,4,3,S,0.25-N2-b4,4143628767322202625,3.6000000022795575e-05,160,0,160,0,0,0,0.0,,0.0,0.005293400000027759
Mk01-11-0,Mk01,11,0,0.25,14,2,4,3,A,0.25-N2-b4,4143628767322202625,2.8299999939918052e-05,160,0,160,0,0,0,0.0,,0.0,0.006664300000011281
Mk01-11-0,Mk01,11,0,0.25,14,2,4,3,C,0.25-N2-b4,4143628767322202625,4.340000009506184e-05,160,0,160,0,0,0,0.0,,0.0,0.005746199999975943
Mk01-11-0,Mk01,11,0,0.25,14,2,8,0,R0,0.25-N2-b8,11879687707191907126,3.220000007786439e-05,320,0,320,0,0,0,0.0,,0.0,0.012146500000085325
Mk01-11-0,Mk01,11,0,0.25,14,2,8,0,R1,0.25-N2-b8,11879687707191907126,7.49000000723754e-05,320,0,320,0,0,0,0.0,,0.0,0.01038400000004458
Mk01-11-0,Mk01,11,0,0.25,14,2,8,0,S,0.25-N2-b8,11879687707191907126,2.819999997427658e-05,320,0,320,0,0,0,0.0,,0.0,0.01104889999999159
Mk01-11-0,Mk01,11,0,0.25,14,2,8,0,A,0.25-N2-b8,11879687707191907126,3.930000002583256e-05,320,0,320,0,0,0,0.0,,0.0,0.012112900000033733
Mk01-11-0,Mk01,11,0,0.25,14,2,8,0,C,0.25-N2-b8,11879687707191907126,3.9099999980862776e-05,320,0,320,0,0,0,0.0,,0.0,0.010889100000099461
Mk01-11-0,Mk01,11,0,0.25,14,2,8,1,R0,0.25-N2-b8,3066955024430834491,3.1600000056641875e-05,320,0,320,0,0,0,0.0,,0.0,0.011345900000037545
Mk01-11-0,Mk01,11,0,0.25,14,2,8,1,R1,0.25-N2-b8,3066955024430834491,7.769999990614451e-05,320,0,320,0,0,0,0.0,,0.0,0.011310199999911674
Mk01-11-0,Mk01,11,0,0.25,14,2,8,1,S,0.25-N2-b8,3066955024430834491,3.749999996216502e-05,320,0,320,0,0,0,0.0,,0.0,0.010352000000011685
Mk01-11-0,Mk01,11,0,0.25,14,2,8,1,A,0.25-N2-b8,3066955024430834491,2.6000000048043148e-05,320,0,320,0,0,0,0.0,,0.0,0.011128600000006372
Mk01-11-0,Mk01,11,0,0.25,14,2,8,1,C,0.25-N2-b8,3066955024430834491,3.409999999348656e-05,320,0,320,0,0,0,0.0,,0.0,0.011106900000072528
Mk01-11-0,Mk01,11,0,0.25,14,2,8,2,R0,0.25-N2-b8,13236972792294484644,3.1499999977313564e-05,320,0,320,0,0,0,0.0,,0.0,0.010530099999982667
Mk01-11-0,Mk01,11,0,0.25,14,2,8,2,R1,0.25-N2-b8,13236972792294484644,4.8400000082438055e-05,320,0,320,0,0,0,0.0,,0.0,0.010970099999894956
Mk01-11-0,Mk01,11,0,0.25,14,2,8,2,S,0.25-N2-b8,13236972792294484644,3.5099999990961805e-05,320,0,320,0,0,0,0.0,,0.0,0.011154499999975087
Mk01-11-0,Mk01,11,0,0.25,14,2,8,2,A,0.25-N2-b8,13236972792294484644,3.59000000571541e-05,320,0,320,0,0,0,0.0,,0.0,0.010722499999928914
Mk01-11-0,Mk01,11,0,0.25,14,2,8,2,C,0.25-N2-b8,13236972792294484644,3.079999999044958e-05,320,0,320,0,0,0,0.0,,0.0,0.010957800000028328
Mk01-11-0,Mk01,11,0,0.25,14,2,8,3,R0,0.25-N2-b8,4143628767322202625,3.079999999044958e-05,320,0,320,0,0,0,0.0,,0.0,0.011125499999934618
Mk01-11-0,Mk01,11,0,0.25,14,2,8,3,R1,0.25-N2-b8,4143628767322202625,5.509999994046666e-05,320,0,320,0,0,0,0.0,,0.0,0.010313699999983328
Mk01-11-0,Mk01,11,0,0.25,14,2,8,3,S,0.25-N2-b8,4143628767322202625,2.560000007179042e-05,320,0,320,0,0,0,0.0,,0.0,0.01091509999992013
Mk01-11-0,Mk01,11,0,0.25,14,2,8,3,A,0.25-N2-b8,4143628767322202625,3.72000000652406e-05,320,0,320,0,0,0,0.0,,0.0,0.01096539999991819
Mk01-11-0,Mk01,11,0,0.25,14,2,8,3,C,0.25-N2-b8,4143628767322202625,5.050000004303001e-05,320,0,320,0,0,0,0.0,,0.0,0.010323399999947469
Mk01-11-0,Mk01,11,0,0.25,14,3,4,0,R0,0.25-N3-b4,14483870710734720169,2.7599999953054066e-05,9,4,4,0,1,4,3.262659772449404e-05,8.15664943112351e-06,8.15664943112351e-06,0.004152999999973872
Mk01-11-0,Mk01,11,0,0.25,14,3,4,0,R1,0.25-N3-b4,14483870710734720169,6.78000000107204e-05,15,4,10,0,1,4,0.006181332267662576,0.001545333066915644,0.001545333066915644,0.004284199999915472
Mk01-11-0,Mk01,11,0,0.25,14,3,4,0,S,0.25-N3-b4,14483870710734720169,3.370000001723383e-05,18,4,12,0,2,4,3.262659772449404e-05,8.15664943112351e-06,8.15664943112351e-06,0.003753200000005563
Mk01-11-0,Mk01,11,0,0.25,14,3,4,0,A,0.25-N3-b4,14483870710734720169,2.7100000011159864e-05,33,4,27,0,2,4,0.002729671672021764,0.000682417918005441,0.000682417918005441,0.0041537999999263775
Mk01-11-0,Mk01,11,0,0.25,14,3,4,0,C,0.25-N3-b4,14483870710734720169,2.4000000053092663e-05,19,4,14,0,1,4,0.006181332267662576,0.001545333066915644,0.001545333066915644,0.004593599999907383
Mk01-11-0,Mk01,11,0,0.25,14,3,4,1,R0,0.25-N3-b4,2395749312522447517,3.489999994599202e-05,18,4,14,0,0,4,3.262659772449404e-05,8.15664943112351e-06,8.15664943112351e-06,0.0037977000000637418
Mk01-11-0,Mk01,11,0,0.25,14,3,4,1,R1,0.25-N3-b4,2395749312522447517,4.669999998441199e-05,21,4,15,0,2,4,0.000554652161316338,0.0001386630403290845,0.0001386630403290845,0.003830999999991036
Mk01-11-0,Mk01,11,0,0.25,14,3,4,1,S,0.25-N3-b4,2395749312522447517,2.559999995810358e-05,18,4,13,0,1,4,0.000554652161316338,0.0001386630403290845,0.0001386630403290845,0.0037203000000545217
Mk01-11-0,Mk01,11,0,0.25,14,3,4,1,A,0.25-N3-b4,2395749312522447517,2.4999999936881068e-05,26,4,20,0,2,4,0.0022082551382541366,0.0005520637845635341,0.0005520637845635341,0.004497600000036073
Mk01-11-0,Mk01,11,0,0.25,14,3,4,1,C,0.25-N3-b4,2395749312522447517,5.499999997482519e-05,10,4,6,0,0,4,0.0022082551382541366,0.0005520637845635341,0.0005520637845635341,0.003533100000026934
Mk01-11-0,Mk01,11,0,0.25,14,3,4,2,R0,0.25-N3-b4,16702067774425293557,2.7999999929306796e-05,28,4,23,0,1,4,0.0026317918788482907,0.0006579479697120727,0.0006579479697120727,0.004003399999987778
Mk01-11-0,Mk01,11,0,0.25,14,3,4,2,R1,0.25-N3-b4,16702067774425293557,4.149999995206599e-05,27,4,20,0,3,4,0.0019314945852898294,0.00048287364632245734,0.00048287364632245734,0.003994599999941784
Mk01-11-0,Mk01,11,0,0.25,14,3,4,2,S,0.25-N3-b4,16702067774425293557,2.4999999936881068e-05,28,4,24,0,0,4,0.0,0.0,0.0,0.004787899999996625
Mk01-11-0,Mk01,11,0,0.25,14,3,4,2,A,0.25-N3-b4,16702067774425293557,3.3300000040981104e-05,27,4,22,0,1,4,0.0026317918788482907,0.0006579479697120727,0.0006579479697120727,0.00389749999999367
Mk01-11-0,Mk01,11,0,0.25,14,3,4,2,C,0.25-N3-b4,16702067774425293557,2.5300000061179162e-05,43,4,38,0,1,4,0.003485477683842178,0.0008713694209605445,0.0008713694209605445,0.004416799999944487
Mk01-11-0,Mk01,11,0,0.25,14,3,4,3,R0,0.25-N3-b4,10729516434146336519,2.859999995052931e-05,16,4,12,0,0,4,0.006764765951338113,0.0016911914878345283,0.0016911914878345283,0.0037097000000585467
Mk01-11-0,Mk01,11,0,0.25,14,3,4,3,R1,0.25-N3-b4,10729516434146336519,7.279999999809661e-05,22,4,17,0,1,4,0.006181332267662576,0.001545333066915644,0.001545333066915644,0.004295500000011998
Mk01-11-0,Mk01,11,0,0.25,14,3,4,3,S,0.25-N3-b4,10729516434146336519,3.260000005411712e-05,25,4,20,0,1,4,3.262659772449404e-05,8.15664943112351e-06,8.15664943112351e-06,0.004060200000026271
Mk01-11-0,Mk01,11,0,0.25,14,3,4,3,A,0.25-N3-b4,10729516434146336519,2.7300000056129647e-05,17,4,13,0,0,4,0.010920993232180843,0.0027302483080452107,0.0027302483080452107,0.0036681000000271524
Mk01-11-0,Mk01,11,0,0.25,14,3,4,3,C,0.25-N3-b4,10729516434146336519,2.4100000018734136e-05,13,4,8,0,1,4,0.006181332267662576,0.001545333066915644,0.001545333066915644,0.003662599999984195
Mk01-11-0,Mk01,11,0,0.25,14,3,8,0,R0,0.25-N3-b8,14483870710734720169,2.819999997427658e-05,20,8,11,0,1,8,0.0044438467959884,0.00055548084949855,0.00055548084949855,0.007741699999996854
Mk01-11-0,Mk01,11,0,0.25,14,3,8,0,R1,0.25-N3-b8,14483870710734720169,5.459999999857246e-05,43,8,31,0,4,8,0.012486434605616431,0.001560804325702054,0.001560804325702054,0.007706399999960922
Mk01-11-0,Mk01,11,0,0.25,14,3,8,0,S,0.25-N3-b8,14483870710734720169,5.4399999953602673e-05,51,8,39,0,4,8,0.003485477683842178,0.00043568471048027226,0.00043568471048027226,0.008385500000031243
Mk01-11-0,Mk01,11,0,0.25,14,3,8,0,A,0.25-N3-b8,14483870710734720169,3.300000003036985e-05,61,8,48,0,5,8,0.010920993232180843,0.0013651241540226053,0.0013651241540226053,0.008375799999953415
Mk01-11-0,Mk01,11,0,0.25,14,3,8,0,C,0.25-N3-b8,14483870710734720169,4.0900000044530316e-05,112,8,97,0,7,8,0.0065063801852591075,0.0008132975231573884,0.0008132975231573884,0.009616100000016559
Mk01-11-0,Mk01,11,0,0.25,14,3,8,1,R0,0.25-N3-b8,2395749312522447517,2.960000006169139e-05,55,8,41,0,6,8,0.00022028808774280338,2.7536010967850423e-05,2.7536010967850423e-05,0.008616299999971488
Mk01-11-0,Mk01,11,0,0.25,14,3,8,1,R1,0.25-N3-b8,2395749312522447517,6.0200000007171184e-05,35,8,23,0,4,8,0.012486434605616431,0.001560804325702054,0.001560804325702054,0.007410700000036741
