state,instance,seed,generation,fraction,k,n,b,rep,group,action,rng_seed,region_seconds,attempts,evaluated,outside,noop,duplicate,decodes,gain,gain_per_decode,gain_per_budget,wall_seconds
Mk01-11-2,Mk01,11,2,0.5,28,1,4,1,C,0.5-N1-b4,17747935250248716366,2.729999994244281e-05,160,1,158,1,0,1,0.0,0.0,0.0,0.00481969999998455
Mk01-11-2,Mk01,11,2,0.5,28,1,4,2,R0,0.5-N1-b4,7820605248301016373,3.259999994043028e-05,160,2,158,0,0,2,0.008608132405856702,0.004304066202928351,0.0021520331014641754,0.0057156999999961045
Mk01-11-2,Mk01,11,2,0.5,28,1,4,2,R1,0.5-N1-b4,7820605248301016373,4.930000000058499e-05,160,1,159,0,0,1,1.1460279193232364e-05,1.1460279193232364e-05,2.865069798308091e-06,0.004734100000064245
Mk01-11-2,Mk01,11,2,0.5,28,1,4,2,S,0.5-N1-b4,7820605248301016373,2.639999991060904e-05,160,0,160,0,0,0,0.0,,0.0,0.003884800000037103
Mk01-11-2,Mk01,11,2,0.5,28,1,4,2,A,0.5-N1-b4,7820605248301016373,2.5000000050567905e-05,160,2,157,0,1,2,0.014684468272699818,0.007342234136349909,0.0036711170681749546,0.0059326999999029795
Mk01-11-2,Mk01,11,2,0.5,28,1,4,2,C,0.5-N1-b4,7820605248301016373,3.0700000024808105e-05,160,3,157,0,0,3,0.014684468272699818,0.004894822757566606,0.0036711170681749546,0.006290899999953581
Mk01-11-2,Mk01,11,2,0.5,28,1,4,3,R0,0.5-N1-b4,5432768368163828480,3.1899999953566294e-05,160,3,157,0,0,3,0.0,0.0,0.0,0.00634330000002592
Mk01-11-2,Mk01,11,2,0.5,28,1,4,3,R1,0.5-N1-b4,5432768368163828480,4.5699999986936746e-05,160,2,158,0,0,2,0.0,0.0,0.0,0.005777700000066943
Mk01-11-2,Mk01,11,2,0.5,28,1,4,3,S,0.5-N1-b4,5432768368163828480,3.249999997478881e-05,160,2,158,0,0,2,0.0,0.0,0.0,0.005629200000043966
Mk01-11-2,Mk01,11,2,0.5,28,1,4,3,A,0.5-N1-b4,5432768368163828480,2.649999998993735e-05,160,0,160,0,0,0,0.0,,0.0,0.003975200000013501
Mk01-11-2,Mk01,11,2,0.5,28,1,4,3,C,0.5-N1-b4,5432768368163828480,2.419999998437561e-05,160,0,160,0,0,0,0.0,,0.0,0.004425200000014229
Mk01-11-2,Mk01,11,2,0.5,28,1,8,0,R0,0.5-N1-b8,3289335066078184603,3.8599999925281736e-05,320,4,311,5,0,4,0.008608132405856702,0.0021520331014641754,0.0010760165507320877,0.011003700000060235
Mk01-11-2,Mk01,11,2,0.5,28,1,8,0,R1,0.5-N1-b8,3289335066078184603,4.709999996066472e-05,320,5,309,5,1,5,0.0,0.0,0.0,0.012270000000057735
Mk01-11-2,Mk01,11,2,0.5,28,1,8,0,S,0.5-N1-b8,3289335066078184603,3.72000000652406e-05,147,8,136,2,1,8,0.005888147339250896,0.000736018417406362,0.000736018417406362,0.010574599999927159
Mk01-11-2,Mk01,11,2,0.5,28,1,8,0,A,0.5-N1-b8,3289335066078184603,4.560000002129527e-05,320,4,310,5,1,4,0.014684468272699818,0.0036711170681749546,0.0018355585340874773,0.01094039999998131
Mk01-11-2,Mk01,11,2,0.5,28,1,8,0,C,0.5-N1-b8,3289335066078184603,2.7899999963665323e-05,137,8,127,1,1,8,0.005888147339250896,0.000736018417406362,0.000736018417406362,0.010234400000058486
Mk01-11-2,Mk01,11,2,0.5,28,1,8,1,R0,0.5-N1-b8,17747935250248716366,3.889999993589299e-05,320,5,313,1,1,5,0.0,0.0,0.0,0.012211299999989933
Mk01-11-2,Mk01,11,2,0.5,28,1,8,1,R1,0.5-N1-b8,17747935250248716366,6.150000001525768e-05,270,8,260,1,1,8,0.0004193420341161991,5.2417754264524885e-05,5.2417754264524885e-05,0.01416170000004513
Mk01-11-2,Mk01,11,2,0.5,28,1,8,1,S,0.5-N1-b8,17747935250248716366,4.060000003391906e-05,320,5,313,1,1,5,0.005888147339250896,0.0011776294678501793,0.000736018417406362,0.011869700000033845
Mk01-11-2,Mk01,11,2,0.5,28,1,8,1,A,0.5-N1-b8,17747935250248716366,2.6800000000548607e-05,320,7,312,1,0,7,0.014684468272699818,0.0020977811818142598,0.0018355585340874773,0.014050699999984317
Mk01-11-2,Mk01,11,2,0.5,28,1,8,1,C,0.5-N1-b8,17747935250248716366,3.530000003593159e-05,320,4,315,1,0,4,0.005888147339250896,0.001472036834812724,0.000736018417406362,0.01129439999999704
Mk01-11-2,Mk01,11,2,0.5,28,1,8,2,R0,0.5-N1-b8,7820605248301016373,3.5899999943467265e-05,320,3,316,1,0,3,0.008608132405856702,0.0028693774686189004,0.0010760165507320877,0.010399600000027931
Mk01-11-2,Mk01,11,2,0.5,28,1,8,2,R1,0.5-N1-b8,7820605248301016373,5.740000005971524e-05,320,5,314,1,0,5,0.0028526014042132147,0.0005705202808426429,0.00035657517552665184,0.011808200000018587
Mk01-11-2,Mk01,11,2,0.5,28,1,8,2,S,0.5-N1-b8,7820605248301016373,2.700000004551839e-05,320,4,313,1,2,4,0.005888147339250896,0.001472036834812724,0.000736018417406362,0.011574099999961618
Mk01-11-2,Mk01,11,2,0.5,28,1,8,2,A,0.5-N1-b8,7820605248301016373,3.680000008898787e-05,320,6,312,1,1,6,0.014684468272699818,0.002447411378783303,0.0018355585340874773,0.012824399999999514
Mk01-11-2,Mk01,11,2,0.5,28,1,8,2,C,0.5-N1-b8,7820605248301016373,3.529999992224475e-05,252,8,243,0,1,8,0.014684468272699818,0.0018355585340874773,0.0018355585340874773,0.012998499999980595
Mk01-11-2,Mk01,11,2,0.5,28,1,8,3,R0,0.5-N1-b8,5432768368163828480,3.5099999990961805e-05,320,4,315,1,0,4,0.0,0.0,0.0,0.011050199999999677
Mk01-11-2,Mk01,11,2,0.5,28,1,8,3,R1,0.5-N1-b8,5432768368163828480,4.81000000718268e-05,320,3,314,1,2,3,0.008608132405856702,0.0028693774686189004,0.0010760165507320877,0.010309199999937846
Mk01-11-2,Mk01,11,2,0.5,28,1,8,3,S,0.5-N1-b8,5432768368163828480,3.4800000094037387e-05,320,6,313,1,0,6,0.005888147339250896,0.0009813578898751495,0.000736018417406362,0.013065199999914512
Mk01-11-2,Mk01,11,2,0.5,28,1,8,3,A,0.5-N1-b8,5432768368163828480,3.739999999652355e-05,320,5,313,1,1,5,0.0,0.0,0.0,0.012020599999914339
Mk01-11-2,Mk01,11,2,0.5,28,1,8,3,C,0.5-N1-b8,5432768368163828480,3.580000009151263e-05,320,5,314,1,0,5,0.005888147339250896,0.0011776294678501793,0.000736018417406362,0.011612700000000586
Mk01-11-2,Mk01,11,2,0.5,28,2,4,0,R0,0.5-N2-b4,9725139128542858485,3.409999999348656e-05,160,0,160,0,0,0,0.0,,0.0,0.005409900000017842
Mk01-11-2,Mk01,11,2,0.5,28,2,4,0,R1,0.5-N2-b4,9725139128542858485,6.189999999151041e-05,160,0,160,0,0,0,0.0,,0.0,0.004984799999988354
Mk01-11-2,Mk01,11,2,0.5,28,2,4,0,S,0.5-N2-b4,9725139128542858485,2.5899999968714837e-05,160,0,160,0,0,0,0.0,,0.0,0.004980899999964095
Mk01-11-2,Mk01,11,2,0.5,28,2,4,0,A,0.5-N2-b4,9725139128542858485,2.4799999891911284e-05,160,0,160,0,0,0,0.0,,0.0,0.005186400000070535
Mk01-11-2,Mk01,11,2,0.5,28,2,4,0,C,0.5-N2-b4,9725139128542858485,5.8399999943503644e-05,160,0,160,0,0,0,0.0,,0.0,0.005075700000020333
Mk01-11-2,Mk01,11,2,0.5,28,2,4,1,R0,0.5-N2-b4,14599163621808023136,3.0599999945479794e-05,160,0,160,0,0,0,0.0,,0.0,0.004975199999989854
Mk01-11-2,Mk01,11,2,0.5,28,2,4,1,R1,0.5-N2-b4,14599163621808023136,4.400000000259752e-05,160,0,160,0,0,0,0.0,,0.0,0.005278699999962555
Mk01-11-2,Mk01,11,2,0.5,28,2,4,1,S,0.5-N2-b4,14599163621808023136,2.819999997427658e-05,160,0,160,0,0,0,0.0,,0.0,0.005256099999996877
Mk01-11-2,Mk01,11,2,0.5,28,2,4,1,A,0.5-N2-b4,14599163621808023136,3.100000003541936e-05,160,0,160,0,0,0,0.0,,0.0,0.00497470000004796
Mk01-11-2,Mk01,11,2,0.5,28,2,4,1,C,0.5-N2-b4,14599163621808023136,2.4999999936881068e-05,160,0,160,0,0,0,0.0,,0.0,0.004993199999944409
Mk01-11-2,Mk01,11,2,0.5,28,2,4,2,R0,0.5-N2-b4,3856379772422652960,2.8900000074827403e-05,160,0,160,0,0,0,0.0,,0.0,0.005534000000011474
Mk01-11-2,Mk01,11,2,0.5,28,2,4,2,R1,0.5-N2-b4,3856379772422652960,5.740000005971524e-05,160,0,160,0,0,0,0.0,,0.0,0.0050395999999182095
Mk01-11-2,Mk01,11,2,0.5,28,2,4,2,S,0.5-N2-b4,3856379772422652960,2.4800000005598122e-05,160,0,160,0,0,0,0.0,,0.0,0.00502039999992121
Mk01-11-2,Mk01,11,2,0.5,28,2,4,2,A,0.5-N2-b4,3856379772422652960,2.419999998437561e-05,160,1,159,0,0,1,0.0,0.0,0.0,0.0062182000000348125
Mk01-11-2,Mk01,11,2,0.5,28,2,4,2,C,0.5-N2-b4,3856379772422652960,3.2400000009147334e-05,160,0,160,0,0,0,0.0,,0.0,0.005040900000039983
Mk01-11-2,Mk01,11,2,0.5,28,2,4,3,R0,0.5-N2-b4,6690181592534209268,3.0100000003585592e-05,160,0,159,1,0,0,0.0,,0.0,0.005076700000017809
Mk01-11-2,Mk01,11,2,0.5,28,2,4,3,R1,0.5-N2-b4,6690181592534209268,4.42000000475673e-05,160,1,158,1,0,1,0.0,0.0,0.0,0.006056199999989076
Mk01-11-2,Mk01,11,2,0.5,28,2,4,3,S,0.5-N2-b4,6690181592534209268,3.159999994295504e-05,160,1,158,1,0,1,0.0,0.0,0.0,0.005776699999955781
Mk01-11-2,Mk01,11,2,0.5,28,2,4,3,A,0.5-N2-b4,6690181592534209268,2.4800000005598122e-05,160,0,159,1,0,0,0.0,,0.0,0.0048515999999381165
Mk01-11-2,Mk01,11,2,0.5,28,2,4,3,C,0.5-N2-b4,6690181592534209268,2.2800000010647636e-05,160,1,158,1,0,1,0.0,0.0,0.0,0.006295099999988452
Mk01-11-2,Mk01,11,2,0.5,28,2,8,0,R0,0.5-N2-b8,9725139128542858485,3.260000005411712e-05,320,0,319,1,0,0,0.0,,0.0,0.009741200000007666
Mk01-11-2,Mk01,11,2,0.5,28,2,8,0,R1,0.5-N2-b8,9725139128542858485,4.3000000005122274e-05,320,0,319,1,0,0,0.0,,0.0,0.012211799999931827
Mk01-11-2,Mk01,11,2,0.5,28,2,8,0,S,0.5-N2-b8,9725139128542858485,4.55000000556538e-05,320,0,319,1,0,0,0.0,,0.0,0.011149799999998322
Mk01-11-2,Mk01,11,2,0.5,28,2,8,0,A,0.5-N2-b8,9725139128542858485,4.590000003190653e-05,320,1,318,1,0,1,0.0,0.0,0.0,0.01110310000001391
Mk01-11-2,Mk01,11,2,0.5,28,2,8,0,C,0.5-N2-b8,9725139128542858485,3.360000005159236e-05,320,1,318,1,0,1,0.0,0.0,0.0,0.011479500000064036
Mk01-11-2,Mk01,11,2,0.5,28,2,8,1,R0,0.5-N2-b8,14599163621808023136,3.4700000014709076e-05,320,0,320,0,0,0,0.0,,0.0,0.012159999999994398
Mk01-11-2,Mk01,11,2,0.5,28,2,8,1,R1,0.5-N2-b8,14599163621808023136,6.810000002133165e-05,320,0,320,0,0,0,0.0,,0.0,0.010735299999964809
Mk01-11-2,Mk01,11,2,0.5,28,2,8,1,S,0.5-N2-b8,14599163621808023136,4.809999995813996e-05,320,0,320,0,0,0,0.0,,0.0,0.010147599999982049
Mk01-11-2,Mk01,11,2,0.5,28,2,8,1,A,0.5-N2-b8,14599163621808023136,3.440000000409782e-05,320,0,320,0,0,0,0.0,,0.0,0.010981600000036451
Mk01-11-2,Mk01,11,2,0.5,28,2,8,1,C,0.5-N2-b8,14599163621808023136,4.139999998642452e-05,320,0,320,0,0,0,0.0,,0.0,0.010017599999969207
Mk01-11-2,Mk01,11,2,0.5,28,2,8,2,R0,0.5-N2-b8,3856379772422652960,3.429999992476951e-05,320,0,320,0,0,0,0.0,,0.0,0.010624500000062653
Mk01-11-2,Mk01,11,2,0.5,28,2,8,2,R1,0.5-N2-b8,3856379772422652960,6.330000007892522e-05,320,0,320,0,0,0,0.0,,0.0,0.010601400000041394
Mk01-11-2,Mk01,11,2,0.5,28,2,8,2,S,0.5-N2-b8,3856379772422652960,3.7700000007134804e-05,320,0,320,0,0,0,0.0,,0.0,0.01024080000001959
Mk01-11-2,Mk01,11,2,0.5,28,2,8,2,A,0.5-N2-b8,3856379772422652960,2.6400000024295878e-05,320,1,319,0,0,1,0.0,0.0,0.0,0.011417399999913869
Mk01-11-2,Mk01,11,2,0.5,28,2,8,2,C,0.5-N2-b8,3856379772422652960,3.300000003036985e-05,320,0,320,0,0,0,0.0,,0.0,0.010800700000004326
Mk01-11-2,Mk01,11,2,0.5,28,2,8,3,R0,0.5-N2-b8,6690181592534209268,3.619999995407852e-05,320,0,319,1,0,0,0.0,,0.0,0.00998540000000503
Mk01-11-2,Mk01,11,2,0.5,28,2,8,3,R1,0.5-N2-b8,6690181592534209268,5.3300000104172796e-05,320,1,318,1,0,1,0.0,0.0,0.0,0.011581100000057631
Mk01-11-2,Mk01,11,2,0.5,28,2,8,3,S,0.5-N2-b8,6690181592534209268,3.6399999999048305e-05,320,1,318,1,0,1,0.0,0.0,0.0,0.011590800000021773
Mk01-11-2,Mk01,11,2,0.5,28,2,8,3,A,0.5-N2-b8,6690181592534209268,4.059999992023222e-05,320,0,319,1,0,0,0.0,,0.0,0.010059200000000601
Mk01-11-2,Mk01,11,2,0.5,28,2,8,3,C,0.5-N2-b8,6690181592534209268,2.570000003743189e-05,320,1,318,1,0,1,0.0,0.0,0.0,0.011748199999942699
Mk01-11-2,Mk01,11,2,0.5,28,3,4,0,R0,0.5-N3-b4,12492887440836887057,3.6000000022795575e-05,6,4,2,0,0,4,0.00023441480167986188,5.860370041996547e-05,5.860370041996547e-05,0.0033970999999155538
Mk01-11-2,Mk01,11,2,0.5,28,3,4,0,R1,0.5-N3-b4,12492887440836887057,4.890000002433226e-05,4,4,0,0,0,4,0.00023441480167986188,5.860370041996547e-05,5.860370041996547e-05,0.0033597999999983585
Mk01-11-2,Mk01,11,2,0.5,28,3,4,0,S,0.5-N3-b4,12492887440836887057,4.820000003746827e-05,6,4,2,0,0,4,0.00023441480167986188,5.860370041996547e-05,5.860370041996547e-05,0.003530899999987014
Mk01-11-2,Mk01,11,2,0.5,28,3,4,0,A,0.5-N3-b4,12492887440836887057,2.9799999992974335e-05,5,4,1,0,0,4,0.00023441480167986188,5.860370041996547e-05,5.860370041996547e-05,0.003307999999947242
Mk01-11-2,Mk01,11,2,0.5,28,3,4,0,C,0.5-N3-b4,12492887440836887057,2.570000003743189e-05,6,4,2,0,0,4,0.00023441480167986188,5.860370041996547e-05,5.860370041996547e-05,0.0033615999999483392
Mk01-11-2,Mk01,11,2,0.5,28,3,4,1,R0,0.5-N3-b4,14903743248634121572,3.130000004603062e-05,5,4,1,0,0,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.0033422999999856984
Mk01-11-2,Mk01,11,2,0.5,28,3,4,1,R1,0.5-N3-b4,14903743248634121572,4.560000002129527e-05,9,4,5,0,0,4,0.00017945055895366747,4.486263973841687e-05,4.486263973841687e-05,0.0037537000000611442
Mk01-11-2,Mk01,11,2,0.5,28,3,4,1,S,0.5-N3-b4,14903743248634121572,3.85000000733271e-05,8,4,4,0,0,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.0033850000000938962
Mk01-11-2,Mk01,11,2,0.5,28,3,4,1,A,0.5-N3-b4,14903743248634121572,2.7700000032382377e-05,9,4,5,0,0,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.0034632999999075764
Mk01-11-2,Mk01,11,2,0.5,28,3,4,1,C,0.5-N3-b4,14903743248634121572,2.5400000026820635e-05,9,4,5,0,0,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.003446499999995467
Mk01-11-2,Mk01,11,2,0.5,28,3,4,2,R0,0.5-N3-b4,9111619812348755989,3.180000010161166e-05,14,4,10,0,0,4,0.00038024746103774293,9.506186525943573e-05,9.506186525943573e-05,0.003548600000044644
Mk01-11-2,Mk01,11,2,0.5,28,3,4,2,R1,0.5-N3-b4,9111619812348755989,6.909999990512006e-05,7,4,3,0,0,4,0.000515608379339394,0.0001289020948348485,0.0001289020948348485,0.003777000000013686
Mk01-11-2,Mk01,11,2,0.5,28,3,4,2,S,0.5-N3-b4,9111619812348755989,3.970000000208529e-05,9,4,5,0,0,4,0.0,0.0,0.0,0.003471300000001065
Mk01-11-2,Mk01,11,2,0.5,28,3,4,2,A,0.5-N3-b4,9111619812348755989,2.8200000087963417e-05,15,4,11,0,0,4,0.005390043807907745,0.0013475109519769362,0.0013475109519769362,0.003549999999904685
Mk01-11-2,Mk01,11,2,0.5,28,3,4,2,C,0.5-N3-b4,9111619812348755989,2.560000007179042e-05,10,4,6,0,0,4,0.0004257493720287841,0.00010643734300719602,0.00010643734300719602,0.0035477999999784515
Mk01-11-2,Mk01,11,2,0.5,28,3,4,3,R0,0.5-N3-b4,10804770111336748039,3.2899999951041536e-05,5,4,1,0,0,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.003636799999981122
Mk01-11-2,Mk01,11,2,0.5,28,3,4,3,R1,0.5-N3-b4,10804770111336748039,5.9800000030918454e-05,12,4,8,0,0,4,0.01462686876088404,0.00365671719022101,0.00365671719022101,0.003481599999986429
Mk01-11-2,Mk01,11,2,0.5,28,3,4,3,S,0.5-N3-b4,10804770111336748039,2.6800000000548607e-05,10,4,5,0,1,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.003486299999963194
Mk01-11-2,Mk01,11,2,0.5,28,3,4,3,A,0.5-N3-b4,10804770111336748039,2.6000000048043148e-05,7,4,2,0,1,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.0034535999999434353
Mk01-11-2,Mk01,11,2,0.5,28,3,4,3,C,0.5-N3-b4,10804770111336748039,2.5500000106148946e-05,11,4,6,0,1,4,0.015558815093883101,0.0038897037734707753,0.0038897037734707753,0.0039775999999847045
Mk01-11-2,Mk01,11,2,0.5,28,3,8,0,R0,0.5-N3-b8,12492887440836887057,3.409999999348656e-05,11,8,3,0,0,8,0.005843580102618552,0.000730447512827319,0.000730447512827319,0.006616900000040005
Mk01-11-2,Mk01,11,2,0.5,28,3,8,0,R1,0.5-N3-b8,12492887440836887057,4.630000000815926e-05,12,8,4,0,0,8,0.0004257493720287841,5.321867150359801e-05,5.321867150359801e-05,0.006919799999991483
Mk01-11-2,Mk01,11,2,0.5,28,3,8,0,S,0.5-N3-b8,12492887440836887057,2.830000005360489e-05,14,8,6,0,0,8,0.005843580102618552,0.000730447512827319,0.000730447512827319,0.006930300000021816
Mk01-11-2,Mk01,11,2,0.5,28,3,8,0,A,0.5-N3-b8,12492887440836887057,3.100000003541936e-05,12,8,4,0,0,8,0.0014869319309726032,0.0001858664913715754,0.0001858664913715754,0.00672589999999218
Mk01-11-2,Mk01,11,2,0.5,28,3,8,0,C,0.5-N3-b8,12492887440836887057,2.7199999976801337e-05,13,8,5,0,0,8,0.0014869319309726032,0.0001858664913715754,0.0001858664913715754,0.006936200000041026
Mk01-11-2,Mk01,11,2,0.5,28,3,8,1,R0,0.5-N3-b8,14903743248634121572,3.4200000072814873e-05,14,8,6,0,0,8,0.015558815093883101,0.0019448518867353876,0.0019448518867353876,0.006833099999994374
Mk01-11-2,Mk01,11,2,0.5,28,3,8,1,R1,0.5-N3-b8,14903743248634121572,4.820000003746827e-05,18,8,10,0,0,8,0.012897390453549934,0.0016121738066937417,0.0016121738066937417,0.008024400000067544
Mk01-11-2,Mk01,11,2,0.5,28,3,8,1,S,0.5-N3-b8,14903743248634121572,3.700000002027082e-05,14,8,6,0,0,8,0.015558815093883101,0.0019448518867353876,0.0019448518867353876,0.006655199999954675
Mk01-11-2,Mk01,11,2,0.5,28,3,8,1,A,0.5-N3-b8,14903743248634121572,2.740000002177112e-05,16,8,8,0,0,8,0.01690246554722411,0.002112808193403014,0.002112808193403014,0.007096799999999348
Mk01-11-2,Mk01,11,2,0.5,28,3,8,1,C,0.5-N3-b8,14903743248634121572,3.370000001723383e-05,16,8,8,0,0,8,0.016514185641173948,0.0020642732051467435,0.0020642732051467435,0.006807399999956942
Mk01-11-2,Mk01,11,2,0.5,28,3,8,2,R0,0.5-N3-b8,9111619812348755989,3.2000000032894604e-05,21,8,13,0,0,8,0.005390043807907745,0.0006737554759884681,0.0006737554759884681,0.007261900000003152
Mk01-11-2,Mk01,11,2,0.5,28,3,8,2,R1,0.5-N3-b8,9111619812348755989,6.010000004152971e-05,13,8,5,0,0,8,0.000515608379339394,6.445104741742425e-05,6.445104741742425e-05,0.0070121999999628315
Mk01-11-2,Mk01,11,2,0.5,28,3,8,2,S,0.5-N3-b8,9111619812348755989,3.800000001774606e-05,14,8,6,0,0,8,0.00036824411659817924,4.6030514574772405e-05,4.6030514574772405e-05,0.006839399999989837
Mk01-11-2,Mk01,11,2,0.5,28,3,8,2,A,0.5-N3-b8,9111619812348755989,2.7099999897473026e-05,21,8,12,0,1,8,0.005390043807907745,0.0006737554759884681,0.0006737554759884681,0.007231900000078895
Mk01-11-2,Mk01,11,2,0.5,28,3,8,2,C,0.5-N3-b8,9111619812348755989,3.340000000662258e-05,18,8,10,0,0,8,0.005390043807907745,0.0006737554759884681,0.0006737554759884681,0.006919899999957124
Mk01-11-2,Mk01,11,2,0.5,28,3,8,3,R0,0.5-N3-b8,10804770111336748039,3.450000008342613e-05,13,8,4,0,1,8,0.015558815093883101,0.0019448518867353876,0.0019448518867353876,0.007015099999989616
Mk01-11-2,Mk01,11,2,0.5,28,3,8,3,R1,0.5-N3-b8,10804770111336748039,5.42999999879612e-05,30,8,20,0,2,8,0.01462686876088404,0.001828358595110505,0.001828358595110505,0.007236100000000079
Mk01-11-2,Mk01,11,2,0.5,28,3,8,3,S,0.5-N3-b8,10804770111336748039,2.7499999987412593e-05,17,8,7,0,2,8,0.015558815093883101,0.0019448518867353876,0.0019448518867353876,0.00716690000001563
Mk01-11-2,Mk01,11,2,0.5,28,3,8,3,A,0.5-N3-b8,10804770111336748039,3.339999989293574e-05,16,8,7,0,1,8,0.016617000410956234,0.0020771250513695293,0.0020771250513695293,0.006732800000008865
Mk01-11-2,Mk01,11,2,0.5,28,3,8,3,C,0.5-N3-b8,10804770111336748039,2.4599999960628338e-05,22,8,12,0,2,8,0.016514185641173948,0.0020642732051467435,0.0020642732051467435,0.00727289999997538
Mk01-11-2,Mk01,11,2,0.5,28,4,4,0,R0,0.5-N4-b4,1909171796402040684,3.4800000094037387e-05,2,2,0,0,0,4,0.0,0.0,0.0,0.002818499999989399
Mk01-11-2,Mk01,11,2,0.5,28,4,4,0,R1,0.5-N4-b4,1909171796402040684,4.630000000815926e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0019690000000309738
Mk01-11-2,Mk01,11,2,0.5,28,4,4,0,S,0.5-N4-b4,1909171796402040684,2.5400000026820635e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0019895000000360596
Mk01-11-2,Mk01,11,2,0.5,28,4,4,0,A,0.5-N4-b4,1909171796402040684,2.5300000061179162e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0020203999999921507
Mk01-11-2,Mk01,11,2,0.5,28,4,4,0,C,0.5-N4-b4,1909171796402040684,2.4899999971239595e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0020114000000148735
Mk01-11-2,Mk01,11,2,0.5,28,4,4,1,R0,0.5-N4-b4,16485178637333941201,3.1100000001060835e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.002461999999923137
Mk01-11-2,Mk01,11,2,0.5,28,4,4,1,R1,0.5-N4-b4,16485178637333941201,4.770000009557407e-05,2,2,0,0,0,4,0.0,0.0,0.0,0.0032673000000613683
Mk01-11-2,Mk01,11,2,0.5,28,4,4,1,S,0.5-N4-b4,16485178637333941201,3.260000005411712e-05,2,2,0,0,0,4,0.0,0.0,0.0,0.00330349999990176
Mk01-11-2,Mk01,11,2,0.5,28,4,4,1,A,0.5-N4-b4,16485178637333941201,4.069999999956053e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0017897999999831882
Mk01-11-2,Mk01,11,2,0.5,28,4,4,1,C,0.5-N4-b4,16485178637333941201,2.5800000003073364e-05,2,2,0,0,0,4,0.0,0.0,0.0,0.0027571000000534696
Mk01-11-2,Mk01,11,2,0.5,28,4,4,2,R0,0.5-N4-b4,9649528631405097669,3.179999998792482e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.002298600000017359
Mk01-11-2,Mk01,11,2,0.5,28,4,4,2,R1,0.5-N4-b4,9649528631405097669,5.020000003241876e-05,2,1,1,0,0,3,8.15429125694371e-05,2.7180970856479036e-05,2.0385728142359276e-05,0.002071199999932105
Mk01-11-2,Mk01,11,2,0.5,28,4,4,2,S,0.5-N4-b4,9649528631405097669,2.6400000024295878e-05,2,2,0,0,0,4,8.15429125694371e-05,2.0385728142359276e-05,2.0385728142359276e-05,0.0035461999999597538
Mk01-11-2,Mk01,11,2,0.5,28,4,4,2,A,0.5-N4-b4,9649528631405097669,4.179999996267725e-05,2,2,0,0,0,4,8.15429125694371e-05,2.0385728142359276e-05,2.0385728142359276e-05,0.0027794999999741776
Mk01-11-2,Mk01,11,2,0.5,28,4,4,2,C,0.5-N4-b4,9649528631405097669,2.6299999944967567e-05,2,2,0,0,0,4,8.15429125694371e-05,2.0385728142359276e-05,2.0385728142359276e-05,0.0027552000000241605
Mk01-11-2,Mk01,11,2,0.5,28,4,4,3,R0,0.5-N4-b4,10684965003007977825,3.2500000088475645e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.00198339999997188
Mk01-11-2,Mk01,11,2,0.5,28,4,4,3,R1,0.5-N4-b4,10684965003007977825,4.500000000007276e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0019782000000532207
Mk01-11-2,Mk01,11,2,0.5,28,4,4,3,S,0.5-N4-b4,10684965003007977825,2.6000000048043148e-05,3,1,2,0,0,4,0.0,0.0,0.0,0.0025479999999333813
Mk01-11-2,Mk01,11,2,0.5,28,4,4,3,A,0.5-N4-b4,10684965003007977825,2.570000003743189e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0022818999999572043
Mk01-11-2,Mk01,11,2,0.5,28,4,4,3,C,0.5-N4-b4,10684965003007977825,8.950000005825132e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0021656999999777327
Mk01-11-2,Mk01,11,2,0.5,28,4,8,0,R0,0.5-N4-b8,1909171796402040684,3.46000000490676e-05,4,3,1,0,0,7,0.0,0.0,0.0,0.004749899999978879
Mk01-11-2,Mk01,11,2,0.5,28,4,8,0,R1,0.5-N4-b8,1909171796402040684,4.540000009001233e-05,4,3,1,0,0,7,0.0,0.0,0.0,0.004742100000044047
Mk01-11-2,Mk01,11,2,0.5,28,4,8,0,S,0.5-N4-b8,1909171796402040684,2.570000003743189e-05,5,3,2,0,0,8,0.0,0.0,0.0,0.006488900000022113
Mk01-11-2,Mk01,11,2,0.5,28,4,8,0,A,0.5-N4-b8,1909171796402040684,4.109999997581326e-05,4,3,1,0,0,7,0.0,0.0,0.0,0.004749000000060732
