state,instance,split,generation,group,fraction,policy,n,gain_per_budget
Mk05-101-0,Mk05,explore,0,L,0.5,fixed,3,0.0007336498311732784
Mk05-101-0,Mk05,explore,0,L,0.5,shuffled,3,0.0007336498311732784
Mk05-101-19,Mk05,explore,19,R,0.25,conditional,5,8.449222390548034e-06
Mk05-101-19,Mk05,explore,19,R,0.25,fixed,3,0.0002216268902913841
Mk05-101-19,Mk05,explore,19,R,0.25,shuffled,5,8.449222390548034e-06
Mk05-101-19,Mk05,explore,19,R,0.5,conditional,3,0.00011912842221568547
Mk05-101-19,Mk05,explore,19,R,0.5,fixed,3,0.00011912842221568547
Mk05-101-19,Mk05,explore,19,R,0.5,shuffled,3,0.00011912842221568547
Mk05-101-19,Mk05,explore,19,S,0.25,conditional,5,2.2214397882958786e-05
Mk05-101-19,Mk05,explore,19,S,0.25,fixed,3,0.00018467243586398093
Mk05-101-19,Mk05,explore,19,S,0.25,shuffled,3,0.00018467243586398093
Mk05-101-19,Mk05,explore,19,S,0.5,conditional,5,0.0
Mk05-101-19,Mk05,explore,19,S,0.5,fixed,3,9.833610763016029e-05
Mk05-101-19,Mk05,explore,19,S,0.5,shuffled,3,9.833610763016029e-05
Mk05-101-19,Mk05,explore,19,A,0.25,conditional,3,0.00025765828501221047
Mk05-101-19,Mk05,explore,19,A,0.25,fixed,3,0.00025765828501221047
Mk05-101-19,Mk05,explore,19,A,0.25,shuffled,3,0.00025765828501221047
Mk05-101-19,Mk05,explore,19,A,0.5,conditional,3,0.00020027288321086285
Mk05-101-19,Mk05,explore,19,A,0.5,fixed,3,0.00020027288321086285
Mk05-101-19,Mk05,explore,19,A,0.5,shuffled,3,0.00020027288321086285
Mk05-101-19,Mk05,explore,19,C,0.25,conditional,3,0.0002372766471543245
Mk05-101-19,Mk05,explore,19,C,0.25,fixed,3,0.0002372766471543245
Mk05-101-19,Mk05,explore,19,C,0.25,shuffled,3,0.0002372766471543245
Mk05-101-19,Mk05,explore,19,C,0.5,conditional,3,0.0002970734971697308
Mk05-101-19,Mk05,explore,19,C,0.5,fixed,3,0.0002970734971697308
Mk05-101-19,Mk05,explore,19,C,0.5,shuffled,3,0.0002970734971697308
Mk05-101-19,Mk05,explore,19,W,0.25,conditional,5,3.891458106885766e-06
Mk05-101-19,Mk05,explore,19,W,0.25,fixed,3,0.0004177716972088411
Mk05-101-19,Mk05,explore,19,W,0.25,shuffled,3,0.0004177716972088411
Mk05-101-19,Mk05,explore,19,W,0.5,conditional,3,9.53651592214714e-05
Mk05-101-19,Mk05,explore,19,W,0.5,fixed,3,9.53651592214714e-05
Mk05-101-19,Mk05,explore,19,W,0.5,shuffled,3,9.53651592214714e-05
Mk05-101-19,Mk05,explore,19,L,0.25,conditional,3,0.0005492170306699491
Mk05-101-19,Mk05,explore,19,L,0.25,fixed,3,0.0005492170306699491
Mk05-101-19,Mk05,explore,19,L,0.25,shuffled,5,3.797302753920207e-05
Mk05-101-19,Mk05,explore,19,L,0.5,conditional,3,0.00011470873546768448
Mk05-101-19,Mk05,explore,19,L,0.5,fixed,3,0.00011470873546768448
Mk05-101-19,Mk05,explore,19,L,0.5,shuffled,3,0.00011470873546768448
Mk05-101-9,Mk05,explore,9,R,0.25,conditional,5,0.00011309742749961774
Mk05-101-9,Mk05,explore,9,R,0.25,fixed,3,0.00021773911333742256
Mk05-101-9,Mk05,explore,9,R,0.25,shuffled,5,0.00011309742749961774
Mk05-101-9,Mk05,explore,9,R,0.5,conditional,3,0.0003751229529820156
Mk05-101-9,Mk05,explore,9,R,0.5,fixed,3,0.0003751229529820156
Mk05-101-9,Mk05,explore,9,R,0.5,shuffled,3,0.0003751229529820156
Mk05-101-9,Mk05,explore,9,S,0.25,conditional,5,0.00025735279651311477
Mk05-101-9,Mk05,explore,9,S,0.25,fixed,3,0.0002711517866314333
Mk05-101-9,Mk05,explore,9,S,0.25,shuffled,3,0.0002711517866314333
Mk05-101-9,Mk05,explore,9,S,0.5,conditional,5,0.00010094585711451745
Mk05-101-9,Mk05,explore,9,S,0.5,fixed,3,0.00016886215672958678
Mk05-101-9,Mk05,explore,9,S,0.5,shuffled,3,0.00016886215672958678
Mk05-101-9,Mk05,explore,9,A,0.25,conditional,3,0.0005169905367245856
Mk05-101-9,Mk05,explore,9,A,0.25,fixed,3,0.0005169905367245856
Mk05-101-9,Mk05,explore,9,A,0.25,shuffled,3,0.0005169905367245856
Mk05-101-9,Mk05,explore,9,A,0.5,conditional,3,0.000191414051343919
Mk05-101-9,Mk05,explore,9,A,0.5,fixed,3,0.000191414051343919
Mk05-101-9,Mk05,explore,9,A,0.5,shuffled,3,0.000191414051343919
Mk05-101-9,Mk05,explore,9,C,0.25,conditional,3,0.000556890344773498
Mk05-101-9,Mk05,explore,9,C,0.25,fixed,3,0.000556890344773498
Mk05-101-9,Mk05,explore,9,C,0.25,shuffled,3,0.000556890344773498
Mk05-101-9,Mk05,explore,9,C,0.5,conditional,3,8.727917148473852e-05
Mk05-101-9,Mk05,explore,9,C,0.5,fixed,3,8.727917148473852e-05
Mk05-101-9,Mk05,explore,9,C,0.5,shuffled,3,8.727917148473852e-05
Mk05-101-9,Mk05,explore,9,W,0.25,conditional,5,0.00022735587377979631
Mk05-101-9,Mk05,explore,9,W,0.25,fixed,3,0.0003083037265867966
Mk05-101-9,Mk05,explore,9,W,0.25,shuffled,3,0.0003083037265867966
Mk05-101-9,Mk05,explore,9,W,0.5,conditional,3,0.0003476436782441043
Mk05-101-9,Mk05,explore,9,W,0.5,fixed,3,0.0003476436782441043
Mk05-101-9,Mk05,explore,9,W,0.5,shuffled,3,0.0003476436782441043
Mk05-101-9,Mk05,explore,9,L,0.25,conditional,3,0.0007489836264517772
Mk05-101-9,Mk05,explore,9,L,0.25,fixed,3,0.0007489836264517772
Mk05-101-9,Mk05,explore,9,L,0.25,shuffled,5,1.1314583643436574e-05
Mk05-101-9,Mk05,explore,9,L,0.5,conditional,3,0.0007251261080278414
Mk05-101-9,Mk05,explore,9,L,0.5,fixed,3,0.0007251261080278414
Mk05-101-9,Mk05,explore,9,L,0.5,shuffled,3,0.0007251261080278414
Mk05-202-0,Mk05,explore,0,R,0.25,conditional,5,0.001309359451723038
Mk05-202-0,Mk05,explore,0,R,0.25,fixed,3,0.00043422159273157394
Mk05-202-0,Mk05,explore,0,R,0.25,shuffled,5,0.001309359451723038
Mk05-202-0,Mk05,explore,0,R,0.5,conditional,3,0.002657385447186786
Mk05-202-0,Mk05,explore,0,R,0.5,fixed,3,0.002657385447186786
Mk05-202-0,Mk05,explore,0,R,0.5,shuffled,3,0.002657385447186786
Mk05-202-0,Mk05,explore,0,S,0.25,conditional,5,0.0016000688647202636
Mk05-202-0,Mk05,explore,0,S,0.25,fixed,3,0.0007254738392619633
Mk05-202-0,Mk05,explore,0,S,0.25,shuffled,3,0.0007254738392619633
Mk05-202-0,Mk05,explore,0,S,0.5,conditional,5,0.0015599809908700259
Mk05-202-0,Mk05,explore,0,S,0.5,fixed,3,0.000915140751237115
Mk05-202-0,Mk05,explore,0,S,0.5,shuffled,3,0.000915140751237115
Mk05-202-0,Mk05,explore,0,A,0.25,conditional,3,0.0021238237266302576
Mk05-202-0,Mk05,explore,0,A,0.25,fixed,3,0.0021238237266302576
Mk05-202-0,Mk05,explore,0,A,0.25,shuffled,3,0.0021238237266302576
Mk05-202-0,Mk05,explore,0,A,0.5,conditional,3,0.0019650742404857496
Mk05-202-0,Mk05,explore,0,A,0.5,fixed,3,0.0019650742404857496
Mk05-202-0,Mk05,explore,0,A,0.5,shuffled,3,0.0019650742404857496
Mk05-202-0,Mk05,explore,0,C,0.25,conditional,3,0.0021238237266302576
Mk05-202-0,Mk05,explore,0,C,0.25,fixed,3,0.0021238237266302576
Mk05-202-0,Mk05,explore,0,C,0.25,shuffled,3,0.0021238237266302576
Mk05-202-0,Mk05,explore,0,C,0.5,conditional,3,0.002657385447186786
Mk05-202-0,Mk05,explore,0,C,0.5,fixed,3,0.002657385447186786
Mk05-202-0,Mk05,explore,0,C,0.5,shuffled,3,0.002657385447186786
Mk05-202-0,Mk05,explore,0,W,0.25,conditional,5,0.0014703346912053156
Mk05-202-0,Mk05,explore,0,W,0.25,fixed,3,0.0016249813177827198
Mk05-202-0,Mk05,explore,0,W,0.25,shuffled,3,0.0016249813177827198
Mk05-202-0,Mk05,explore,0,W,0.5,conditional,3,0.001698293380207485
Mk05-202-0,Mk05,explore,0,W,0.5,fixed,3,0.001698293380207485
Mk05-202-0,Mk05,explore,0,W,0.5,shuffled,3,0.001698293380207485
Mk05-202-0,Mk05,explore,0,L,0.25,conditional,3,0.0016249813177827198
Mk05-202-0,Mk05,explore,0,L,0.25,fixed,3,0.0016249813177827198
Mk05-202-0,Mk05,explore,0,L,0.25,shuffled,5,0.0014703346912053143
Mk05-202-0,Mk05,explore,0,L,0.5,conditional,3,0.0009014870109375965
Mk05-202-0,Mk05,explore,0,L,0.5,fixed,3,0.0009014870109375965
Mk05-202-0,Mk05,explore,0,L,0.5,shuffled,3,0.0009014870109375965
Mk05-202-19,Mk05,explore,19,R,0.25,conditional,5,7.413233941232316e-05
Mk05-202-19,Mk05,explore,19,R,0.25,fixed,3,0.0004715996345412254
Mk05-202-19,Mk05,explore,19,R,0.25,shuffled,5,7.413233941232316e-05
Mk05-202-19,Mk05,explore,19,R,0.5,conditional,3,0.00029375008091636146
Mk05-202-19,Mk05,explore,19,R,0.5,fixed,3,0.00029375008091636146
Mk05-202-19,Mk05,explore,19,R,0.5,shuffled,3,0.00029375008091636146
Mk05-202-19,Mk05,explore,19,S,0.25,conditional,5,0.00019504577883324063
Mk05-202-19,Mk05,explore,19,S,0.25,fixed,3,0.00014894639681667406
Mk05-202-19,Mk05,explore,19,S,0.25,shuffled,3,0.00014894639681667406
Mk05-202-19,Mk05,explore,19,S,0.5,conditional,5,7.060686966673111e-05
Mk05-202-19,Mk05,explore,19,S,0.5,fixed,3,0.0004905328124160751
Mk05-202-19,Mk05,explore,19,S,0.5,shuffled,3,0.0004905328124160751
Mk05-202-19,Mk05,explore,19,A,0.25,conditional,3,0.0004907859831597619
Mk05-202-19,Mk05,explore,19,A,0.25,fixed,3,0.0004907859831597619
Mk05-202-19,Mk05,explore,19,A,0.25,shuffled,3,0.0004907859831597619
Mk05-202-19,Mk05,explore,19,A,0.5,conditional,3,0.000449625442267282
Mk05-202-19,Mk05,explore,19,A,0.5,fixed,3,0.000449625442267282
Mk05-202-19,Mk05,explore,19,A,0.5,shuffled,3,0.000449625442267282
Mk05-202-19,Mk05,explore,19,C,0.25,conditional,3,0.0004681867391211043
Mk05-202-19,Mk05,explore,19,C,0.25,fixed,3,0.0004681867391211043
Mk05-202-19,Mk05,explore,19,C,0.25,shuffled,3,0.0004681867391211043
Mk05-202-19,Mk05,explore,19,C,0.5,conditional,3,0.0004703805739029382
Mk05-202-19,Mk05,explore,19,C,0.5,fixed,3,0.0004703805739029382
Mk05-202-19,Mk05,explore,19,C,0.5,shuffled,3,0.0004703805739029382
Mk05-202-19,Mk05,explore,19,W,0.25,conditional,5,0.00019812522704948948
Mk05-202-19,Mk05,explore,19,W,0.25,fixed,3,0.0007897751427886767
Mk05-202-19,Mk05,explore,19,W,0.25,shuffled,3,0.0007897751427886767
Mk05-202-19,Mk05,explore,19,W,0.5,conditional,3,0.0005186770344930171
Mk05-202-19,Mk05,explore,19,W,0.5,fixed,3,0.0005186770344930171
Mk05-202-19,Mk05,explore,19,W,0.5,shuffled,3,0.0005186770344930171
Mk05-202-19,Mk05,explore,19,L,0.25,conditional,3,0.0006763155831503941
Mk05-202-19,Mk05,explore,19,L,0.25,fixed,3,0.0006763155831503941
Mk05-202-19,Mk05,explore,19,L,0.25,shuffled,5,0.00033183858094142977
Mk05-202-19,Mk05,explore,19,L,0.5,conditional,3,0.00029375008091636146
Mk05-202-19,Mk05,explore,19,L,0.5,fixed,3,0.00029375008091636146
Mk05-202-19,Mk05,explore,19,L,0.5,shuffled,3,0.00029375008091636146
Mk05-202-9,Mk05,explore,9,R,0.25,conditional,5,0.0
Mk05-202-9,Mk05,explore,9,R,0.25,fixed,3,5.3346622024696196e-05
Mk05-202-9,Mk05,explore,9,R,0.25,shuffled,5,0.0
Mk05-202-9,Mk05,explore,9,R,0.5,conditional,3,5.114828935104146e-05
Mk05-202-9,Mk05,explore,9,R,0.5,fixed,3,5.114828935104146e-05
Mk05-202-9,Mk05,explore,9,R,0.5,shuffled,3,5.114828935104146e-05
Mk05-202-9,Mk05,explore,9,S,0.25,conditional,5,0.00012596627329271702
Mk05-202-9,Mk05,explore,9,S,0.25,fixed,3,0.00013395342532584965
Mk05-202-9,Mk05,explore,9,S,0.25,shuffled,3,0.00013395342532584965
Mk05-202-9,Mk05,explore,9,S,0.5,conditional,5,0.00034416328956436227
Mk05-202-9,Mk05,explore,9,S,0.5,fixed,3,0.0001682860205856283
Mk05-202-9,Mk05,explore,9,S,0.5,shuffled,3,0.0001682860205856283
Mk05-202-9,Mk05,explore,9,A,0.25,conditional,3,0.00017292940017096594
Mk05-202-9,Mk05,explore,9,A,0.25,fixed,3,0.00017292940017096594
Mk05-202-9,Mk05,explore,9,A,0.25,shuffled,3,0.00017292940017096594
Mk05-202-9,Mk05,explore,9,A,0.5,conditional,3,0.0002713919172873264
Mk05-202-9,Mk05,explore,9,A,0.5,fixed,3,0.0002713919172873264
Mk05-202-9,Mk05,explore,9,A,0.5,shuffled,3,0.0002713919172873264
Mk05-202-9,Mk05,explore,9,C,0.25,conditional,3,0.00018416921555443254
Mk05-202-9,Mk05,explore,9,C,0.25,fixed,3,0.00018416921555443254
Mk05-202-9,Mk05,explore,9,C,0.25,shuffled,3,0.00018416921555443254
Mk05-202-9,Mk05,explore,9,C,0.5,conditional,3,0.00028898966043730133
Mk05-202-9,Mk05,explore,9,C,0.5,fixed,3,0.00028898966043730133
Mk05-202-9,Mk05,explore,9,C,0.5,shuffled,3,0.00028898966043730133
Mk05-202-9,Mk05,explore,9,W,0.25,conditional,5,1.775510535371643e-05
Mk05-202-9,Mk05,explore,9,W,0.25,fixed,3,0.00019732871128238776
Mk05-202-9,Mk05,explore,9,W,0.25,shuffled,3,0.00019732871128238776
Mk05-202-9,Mk05,explore,9,W,0.5,conditional,3,0.00026914097851891565
Mk05-202-9,Mk05,explore,9,W,0.5,fixed,3,0.00026914097851891565
Mk05-202-9,Mk05,explore,9,W,0.5,shuffled,3,0.00026914097851891565
Mk05-202-9,Mk05,explore,9,L,0.25,conditional,3,0.00010889840128587504
Mk05-202-9,Mk05,explore,9,L,0.25,fixed,3,0.00010889840128587504
Mk05-202-9,Mk05,explore,9,L,0.25,shuffled,5,3.004349209756524e-05
Mk05-202-9,Mk05,explore,9,L,0.5,conditional,3,0.0001936309975771299
Mk05-202-9,Mk05,explore,9,L,0.5,fixed,3,0.0001936309975771299
Mk05-202-9,Mk05,explore,9,L,0.5,shuffled,3,0.0001936309975771299
Mk05-303-0,Mk05,explore,0,R,0.25,conditional,5,0.0012213887707507784
Mk05-303-0,Mk05,explore,0,R,0.25,fixed,3,0.0006631174268970809
Mk05-303-0,Mk05,explore,0,R,0.25,shuffled,5,0.0012213887707507784
Mk05-303-0,Mk05,explore,0,R,0.5,conditional,3,0.0008540178029718201
Mk05-303-0,Mk05,explore,0,R,0.5,fixed,3,0.0008540178029718201
Mk05-303-0,Mk05,explore,0,R,0.5,shuffled,3,0.0008540178029718201
Mk05-303-0,Mk05,explore,0,S,0.25,conditional,5,0.0010847099354559199
Mk05-303-0,Mk05,explore,0,S,0.25,fixed,3,0.00021382729097474914
Mk05-303-0,Mk05,explore,0,S,0.25,shuffled,3,0.00021382729097474914
Mk05-303-0,Mk05,explore,0,S,0.5,conditional,5,0.000319737724422359
Mk05-303-0,Mk05,explore,0,S,0.5,fixed,3,0.0007454539238082274
Mk05-303-0,Mk05,explore,0,S,0.5,shuffled,3,0.0007454539238082274
Mk05-303-0,Mk05,explore,0,A,0.25,conditional,3,0.0010392695487790298
Mk05-303-0,Mk05,explore,0,A,0.25,fixed,3,0.0010392695487790298
Mk05-303-0,Mk05,explore,0,A,0.25,shuffled,3,0.0010392695487790298
Mk05-303-0,Mk05,explore,0,A,0.5,conditional,3,0.0008939716559514116
Mk05-303-0,Mk05,explore,0,A,0.5,fixed,3,0.0008939716559514116
Mk05-303-0,Mk05,explore,0,A,0.5,shuffled,3,0.0008939716559514116
Mk05-303-0,Mk05,explore,0,C,0.25,conditional,3,0.0004978506712760274
Mk05-303-0,Mk05,explore,0,C,0.25,fixed,3,0.0004978506712760274
Mk05-303-0,Mk05,explore,0,C,0.25,shuffled,3,0.0004978506712760274
Mk05-303-0,Mk05,explore,0,C,0.5,conditional,3,0.0007594576365049654
Mk05-303-0,Mk05,explore,0,C,0.5,fixed,3,0.0007594576365049654
Mk05-303-0,Mk05,explore,0,C,0.5,shuffled,3,0.0007594576365049654
Mk05-303-0,Mk05,explore,0,W,0.25,conditional,5,0.0007025014305023034
Mk05-303-0,Mk05,explore,0,W,0.25,fixed,3,0.0006819582017350655
Mk05-303-0,Mk05,explore,0,W,0.25,shuffled,3,0.0006819582017350655
Mk05-303-0,Mk05,explore,0,W,0.5,conditional,3,0.0007454539238082274
Mk05-303-0,Mk05,explore,0,W,0.5,fixed,3,0.0007454539238082274
Mk05-303-0,Mk05,explore,0,W,0.5,shuffled,3,0.0007454539238082274
Mk05-303-0,Mk05,explore,0,L,0.25,conditional,3,0.0007385604315195632
Mk05-303-0,Mk05,explore,0,L,0.25,fixed,3,0.0007385604315195632
Mk05-303-0,Mk05,explore,0,L,0.25,shuffled,5,0.000778574061958119
Mk05-303-0,Mk05,explore,0,L,0.5,conditional,3,0.0008864457826984112
Mk05-303-0,Mk05,explore,0,L,0.5,fixed,3,0.0008864457826984112
Mk05-303-0,Mk05,explore,0,L,0.5,shuffled,3,0.0008864457826984112
Mk05-303-19,Mk05,explore,19,R,0.25,conditional,5,0.0008143392322455158
Mk05-303-19,Mk05,explore,19,R,0.25,fixed,3,0.0004461565850902307
Mk05-303-19,Mk05,explore,19,R,0.25,shuffled,5,0.0008143392322455158
Mk05-303-19,Mk05,explore,19,R,0.5,conditional,3,5.535859767326504e-06
Mk05-303-19,Mk05,explore,19,R,0.5,fixed,3,5.535859767326504e-06
Mk05-303-19,Mk05,explore,19,R,0.5,shuffled,3,5.535859767326504e-06
Mk05-303-19,Mk05,explore,19,S,0.25,conditional,5,0.0006671489565259131
Mk05-303-19,Mk05,explore,19,S,0.25,fixed,3,0.0004699431982728881
Mk05-303-19,Mk05,explore,19,S,0.25,shuffled,3,0.0004699431982728881
Mk05-303-19,Mk05,explore,19,S,0.5,conditional,5,0.0001097069283231324
Mk05-303-19,Mk05,explore,19,S,0.5,fixed,3,0.0002905964869266671
Mk05-303-19,Mk05,explore,19,S,0.5,shuffled,3,0.0002905964869266671
Mk05-303-19,Mk05,explore,19,A,0.25,conditional,3,0.000424494200165683
Mk05-303-19,Mk05,explore,19,A,0.25,fixed,3,0.000424494200165683
Mk05-303-19,Mk05,explore,19,A,0.25,shuffled,3,0.000424494200165683
Mk05-303-19,Mk05,explore,19,A,0.5,conditional,3,3.51742778122784e-05
Mk05-303-19,Mk05,explore,19,A,0.5,fixed,3,3.51742778122784e-05
Mk05-303-19,Mk05,explore,19,A,0.5,shuffled,3,3.51742778122784e-05
Mk05-303-19,Mk05,explore,19,C,0.25,conditional,3,0.0006322798723152662
Mk05-303-19,Mk05,explore,19,C,0.25,fixed,3,0.0006322798723152662
Mk05-303-19,Mk05,explore,19,C,0.25,shuffled,3,0.0006322798723152662
Mk05-303-19,Mk05,explore,19,C,0.5,conditional,3,0.00028910934428224726
Mk05-303-19,Mk05,explore,19,C,0.5,fixed,3,0.00028910934428224726
Mk05-303-19,Mk05,explore,19,C,0.5,shuffled,3,0.00028910934428224726
Mk05-303-19,Mk05,explore,19,W,0.25,conditional,5,0.0002631345720145822
Mk05-303-19,Mk05,explore,19,W,0.25,fixed,3,5.358466157033646e-05
Mk05-303-19,Mk05,explore,19,W,0.25,shuffled,3,5.358466157033646e-05
Mk05-303-19,Mk05,explore,19,W,0.5,conditional,3,0.00032602965782389917
Mk05-303-19,Mk05,explore,19,W,0.5,fixed,3,0.00032602965782389917
Mk05-303-19,Mk05,explore,19,W,0.5,shuffled,3,0.00032602965782389917
Mk05-303-19,Mk05,explore,19,L,0.25,conditional,3,0.0005697849590901865
Mk05-303-19,Mk05,explore,19,L,0.25,fixed,3,0.0005697849590901865
Mk05-303-19,Mk05,explore,19,L,0.25,shuffled,5,0.0003778540772147399
Mk05-303-19,Mk05,explore,19,L,0.5,conditional,3,0.00032602965782389917
Mk05-303-19,Mk05,explore,19,L,0.5,fixed,3,0.00032602965782389917
Mk05-303-19,Mk05,explore,19,L,0.5,shuffled,3,0.00032602965782389917
Mk05-303-9,Mk05,explore,9,R,0.25,conditional,5,0.00014620455123294938
Mk05-303-9,Mk05,explore,9,R,0.25,fixed,3,0.0006283905441547031
Mk05-303-9,Mk05,explore,9,R,0.25,shuffled,5,0.00014620455123294938
Mk05-303-9,Mk05,explore,9,R,0.5,conditional,3,0.0007974572555341383
Mk05-303-9,Mk05,explore,9,R,0.5,fixed,3,0.0007974572555341383
Mk05-303-9,Mk05,explore,9,R,0.5,shuffled,3,0.0007974572555341383
Mk05-303-9,Mk05,explore,9,S,0.25,conditional,5,6.870697275768499e-05
Mk05-303-9,Mk05,explore,9,S,0.25,fixed,3,0.0006273479123987078
Mk05-303-9,Mk05,explore,9,S,0.25,shuffled,3,0.0006273479123987078
Mk05-303-9,Mk05,explore,9,S,0.5,conditional,5,0.000384721716842371
Mk05-303-9,Mk05,explore,9,S,0.5,fixed,3,0.0007642497930167325
Mk05-303-9,Mk05,explore,9,S,0.5,shuffled,3,0.0007642497930167325
Mk05-303-9,Mk05,explore,9,A,0.25,conditional,3,0.0008997645697000582
Mk05-303-9,Mk05,explore,9,A,0.25,fixed,3,0.0008997645697000582
Mk05-303-9,Mk05,explore,9,A,0.25,shuffled,3,0.0008997645697000582
Mk05-303-9,Mk05,explore,9,A,0.5,conditional,3,0.0010394800203504485
Mk05-303-9,Mk05,explore,9,A,0.5,fixed,3,0.0010394800203504485
Mk05-303-9,Mk05,explore,9,A,0.5,shuffled,3,0.0010394800203504485
Mk05-303-9,Mk05,explore,9,C,0.25,conditional,3,0.0008997645697000582
Mk05-303-9,Mk05,explore,9,C,0.25,fixed,3,0.0008997645697000582
Mk05-303-9,Mk05,explore,9,C,0.25,shuffled,3,0.0008997645697000582
Mk05-303-9,Mk05,explore,9,C,0.5,conditional,3,0.0010340145356163377
Mk05-303-9,Mk05,explore,9,C,0.5,fixed,3,0.0010340145356163377
Mk05-303-9,Mk05,explore,9,C,0.5,shuffled,3,0.0010340145356163377
Mk05-303-9,Mk05,explore,9,W,0.25,conditional,5,0.0002902886275578512
Mk05-303-9,Mk05,explore,9,W,0.25,fixed,3,0.0007567809099290985
Mk05-303-9,Mk05,explore,9,W,0.25,shuffled,3,0.0007567809099290985
Mk05-303-9,Mk05,explore,9,W,0.5,conditional,3,0.0010394800203504485
Mk05-303-9,Mk05,explore,9,W,0.5,fixed,3,0.0010394800203504485
Mk05-303-9,Mk05,explore,9,W,0.5,shuffled,3,0.0010394800203504485
Mk05-303-9,Mk05,explore,9,L,0.25,conditional,3,0.0007598829460893925
Mk05-303-9,Mk05,explore,9,L,0.25,fixed,3,0.0007598829460893925
Mk05-303-9,Mk05,explore,9,L,0.25,shuffled,5,0.0002283252245983765
Mk05-303-9,Mk05,explore,9,L,0.5,conditional,3,0.000657963684996482
Mk05-303-9,Mk05,explore,9,L,0.5,fixed,3,0.000657963684996482
Mk05-303-9,Mk05,explore,9,L,0.5,shuffled,3,0.000657963684996482
Mk06-101-0,Mk06,validation,0,R,0.25,conditional,5,0.0005162316020669098
Mk06-101-0,Mk06,validation,0,R,0.25,fixed,3,0.00020281451422978644
Mk06-101-0,Mk06,validation,0,R,0.25,shuffled,5,0.0005162316020669098
Mk06-101-0,Mk06,validation,0,R,0.5,conditional,3,0.0006102823549216493
Mk06-101-0,Mk06,validation,0,R,0.5,fixed,3,0.0006102823549216493
Mk06-101-0,Mk06,validation,0,R,0.5,shuffled,3,0.0006102823549216493
Mk06-101-0,Mk06,validation,0,S,0.25,conditional,5,0.0005868841774519511
Mk06-101-0,Mk06,validation,0,S,0.25,fixed,3,0.0003652664770307166
Mk06-101-0,Mk06,validation,0,S,0.25,shuffled,3,0.0003652664770307166
Mk06-101-0,Mk06,validation,0,S,0.5,conditional,5,0.000520974620377862
Mk06-101-0,Mk06,validation,0,S,0.5,fixed,3,0.0003714532826208461
Mk06-101-0,Mk06,validation,0,S,0.5,shuffled,3,0.0003714532826208461
Mk06-101-0,Mk06,validation,0,A,0.25,conditional,3,0.0009133898785921488
Mk06-101-0,Mk06,validation,0,A,0.25,fixed,3,0.0009133898785921488
Mk06-101-0,Mk06,validation,0,A,0.25,shuffled,3,0.0009133898785921488
Mk06-101-0,Mk06,validation,0,A,0.5,conditional,3,0.0004373346340662919
Mk06-101-0,Mk06,validation,0,A,0.5,fixed,3,0.0004373346340662919
Mk06-101-0,Mk06,validation,0,A,0.5,shuffled,3,0.0004373346340662919
Mk06-101-0,Mk06,validation,0,C,0.25,conditional,3,0.0004811518699258316
Mk06-101-0,Mk06,validation,0,C,0.25,fixed,3,0.0004811518699258316
Mk06-101-0,Mk06,validation,0,C,0.25,shuffled,3,0.0004811518699258316
Mk06-101-0,Mk06,validation,0,C,0.5,conditional,3,0.00034035894659606805
Mk06-101-0,Mk06,validation,0,C,0.5,fixed,3,0.00034035894659606805
Mk06-101-0,Mk06,validation,0,C,0.5,shuffled,3,0.00034035894659606805
Mk06-101-0,Mk06,validation,0,W,0.25,conditional,5,0.0004773565038994768
Mk06-101-0,Mk06,validation,0,W,0.25,fixed,3,0.0004203111142553906
Mk06-101-0,Mk06,validation,0,W,0.25,shuffled,3,0.0004203111142553906
Mk06-101-0,Mk06,validation,0,W,0.5,conditional,3,0.0005473931295297874
Mk06-101-0,Mk06,validation,0,W,0.5,fixed,3,0.0005473931295297874
Mk06-101-0,Mk06,validation,0,W,0.5,shuffled,3,0.0005473931295297874
Mk06-101-0,Mk06,validation,0,L,0.25,conditional,3,0.00043607733677424276
Mk06-101-0,Mk06,validation,0,L,0.25,fixed,3,0.00043607733677424276
Mk06-101-0,Mk06,validation,0,L,0.25,shuffled,5,0.0005497528507738093
Mk06-101-0,Mk06,validation,0,L,0.5,conditional,3,0.0004373346340662919
Mk06-101-0,Mk06,validation,0,L,0.5,fixed,3,0.0004373346340662919
Mk06-101-0,Mk06,validation,0,L,0.5,shuffled,3,0.0004373346340662919
Mk06-101-19,Mk06,validation,19,R,0.25,conditional,5,0.0003216871610067448
Mk06-101-19,Mk06,validation,19,R,0.25,fixed,3,0.00011170084448805235
Mk06-101-19,Mk06,validation,19,R,0.25,shuffled,5,0.0003216871610067448
Mk06-101-19,Mk06,validation,19,R,0.5,conditional,3,0.00019035056448888453
Mk06-101-19,Mk06,validation,19,R,0.5,fixed,3,0.00019035056448888453
Mk06-101-19,Mk06,validation,19,R,0.5,shuffled,3,0.00019035056448888453
Mk06-101-19,Mk06,validation,19,S,0.25,conditional,5,0.0002248019030564812
Mk06-101-19,Mk06,validation,19,S,0.25,fixed,3,1.3820924780441063e-05
Mk06-101-19,Mk06,validation,19,S,0.25,shuffled,3,1.3820924780441063e-05
Mk06-101-19,Mk06,validation,19,S,0.5,conditional,5,5.239248708630379e-05
Mk06-101-19,Mk06,validation,19,S,0.5,fixed,3,0.0003609828505709139
Mk06-101-19,Mk06,validation,19,S,0.5,shuffled,3,0.0003609828505709139
