state,instance,split,generation,seed,rep,policy,decodes,budget,gain,batches,evaluated,feature_seconds,wall_seconds
Mk01-202-0,Mk01,explore,0,202,2,fixed,61,96,0.03661599077474536,96,61,0.016987300012260675,0.45617350000247825
Mk01-202-0,Mk01,explore,0,202,2,round,96,96,0.13799393702856635,37,67,0.006138600001577288,0.13934779999544844
Mk01-202-0,Mk01,explore,0,202,2,stop,96,96,0.09851358555671122,25,89,0.004464600024220999,0.1055421999990358
Mk01-202-0,Mk01,explore,0,202,2,feedback,96,96,0.17605917188077722,31,72,0.005316999966453295,0.11848359999567037
Mk01-202-9,Mk01,explore,9,202,0,fixed,28,96,0.01448369481519699,96,28,0.016315699969709385,0.45112019999942277
Mk01-202-9,Mk01,explore,9,202,0,round,96,96,0.027412465555939458,34,68,0.00585090002277866,0.1303782000031788
Mk01-202-9,Mk01,explore,9,202,0,stop,95,96,0.046913884121677574,29,81,0.004802499999641441,0.1275692999988678
Mk01-202-9,Mk01,explore,9,202,0,feedback,96,96,0.06674338031830625,41,87,0.006669100032013375,0.15012040000146953
Mk01-202-9,Mk01,explore,9,202,1,fixed,37,96,0.024909875521699758,96,37,0.01584559999901103,0.44194989999959944
Mk01-202-9,Mk01,explore,9,202,1,round,96,96,0.06020135639717344,33,67,0.005279300006804988,0.12254679999750806
Mk01-202-9,Mk01,explore,9,202,1,stop,96,96,0.03329727411288695,27,82,0.0044748000291292556,0.11011979999602772
Mk01-202-9,Mk01,explore,9,202,1,feedback,96,96,0.07609377402484252,28,85,0.004594300000462681,0.11117150000063702
Mk01-202-9,Mk01,explore,9,202,2,fixed,21,96,0.01448369481519699,96,21,0.016129300041939132,0.4520702000008896
Mk01-202-9,Mk01,explore,9,202,2,round,96,96,0.08188501326870701,33,68,0.005413600025349297,0.12059629999566823
Mk01-202-9,Mk01,explore,9,202,2,stop,96,96,0.054146018280927764,29,79,0.004834100007428788,0.1083790000047884
Mk01-202-9,Mk01,explore,9,202,2,feedback,96,96,0.09006668884328349,28,85,0.0045264000073075294,0.10869590000220342
Mk01-202-19,Mk01,explore,19,202,0,fixed,39,96,0.02824499806176374,96,39,0.017353600000205915,0.4688802000018768
Mk01-202-19,Mk01,explore,19,202,0,round,96,96,0.05590819408593351,33,68,0.005424699978902936,0.12290499999653548
Mk01-202-19,Mk01,explore,19,202,0,stop,96,96,0.049036783934972704,29,79,0.004888400013442151,0.11405799999920418
Mk01-202-19,Mk01,explore,19,202,0,feedback,96,96,0.05590819408593351,53,87,0.00858630000584526,0.22421210000175051
Mk01-202-19,Mk01,explore,19,202,1,fixed,59,96,0.047079347107628254,96,59,0.015775300002133008,0.44261220000043977
Mk01-202-19,Mk01,explore,19,202,1,round,96,96,0.01983094006511539,37,68,0.006336499995086342,0.13875639999605482
Mk01-202-19,Mk01,explore,19,202,1,stop,96,96,0.023433891978201137,28,85,0.004637399993953295,0.10654299999441719
Mk01-202-19,Mk01,explore,19,202,1,feedback,96,96,0.054850178066568576,57,87,0.009410799961187877,0.218760800002201
Mk01-202-19,Mk01,explore,19,202,2,fixed,43,96,0.05433318469165525,96,43,0.016470599970489275,0.44610280000051716
Mk01-202-19,Mk01,explore,19,202,2,round,96,96,0.03881379191385569,39,66,0.006593800011614803,0.1398486000034609
Mk01-202-19,Mk01,explore,19,202,2,stop,96,96,0.05504678118097225,34,75,0.005778699982329272,0.11438140000245767
Mk01-202-19,Mk01,explore,19,202,2,feedback,96,96,0.053280993949754184,44,87,0.007685999960813206,0.1896476999972947
Mk01-303-0,Mk01,explore,0,303,0,fixed,96,96,0.2927740439915926,24,96,0.004117500015127007,0.10479859999759356
Mk01-303-0,Mk01,explore,0,303,0,round,96,96,0.25627134001541163,37,66,0.006491999978607055,0.1460542999993777
Mk01-303-0,Mk01,explore,0,303,0,stop,96,96,0.2927740439915926,24,96,0.004208300000755116,0.09985429999505868
Mk01-303-0,Mk01,explore,0,303,0,feedback,96,96,0.21391709992631056,30,79,0.005230000009760261,0.11669070000061765
Mk01-303-0,Mk01,explore,0,303,1,fixed,96,96,0.31411733026878247,24,96,0.0039782000094419345,0.1020042000018293
Mk01-303-0,Mk01,explore,0,303,1,round,96,96,0.20856774211061888,37,66,0.0064136999935726635,0.14534020000428427
Mk01-303-0,Mk01,explore,0,303,1,stop,95,96,0.31411733026878247,24,93,0.003971500002080575,0.09866660000261618
Mk01-303-0,Mk01,explore,0,303,1,feedback,96,96,0.16514345077154688,30,76,0.005336800000804942,0.11925749999500113
Mk01-303-0,Mk01,explore,0,303,2,fixed,96,96,0.3146956120087368,24,96,0.00416999998560641,0.10401730000012321
Mk01-303-0,Mk01,explore,0,303,2,round,96,96,0.172391444752915,33,70,0.00562259997241199,0.134114700005739
Mk01-303-0,Mk01,explore,0,303,2,stop,96,96,0.3839137060856916,25,90,0.004171400025370531,0.09672649999993155
Mk01-303-0,Mk01,explore,0,303,2,feedback,96,96,0.15897165778438427,30,86,0.005100599999423139,0.1371733999985736
Mk01-303-9,Mk01,explore,9,303,0,fixed,55,96,0.02837861007065242,96,55,0.016748599948186893,0.4526509999996051
Mk01-303-9,Mk01,explore,9,303,0,round,96,96,0.07355988117721673,35,68,0.005977699984214269,0.1343330000017886
Mk01-303-9,Mk01,explore,9,303,0,stop,96,96,0.039772804968786435,29,85,0.004986499981896486,0.12127799999871058
Mk01-303-9,Mk01,explore,9,303,0,feedback,96,96,0.084805355581704,30,75,0.005211799987591803,0.11626450000039767
Mk01-303-9,Mk01,explore,9,303,1,fixed,72,96,0.014277013558270815,96,72,0.01713739996193908,0.4620675000041956
Mk01-303-9,Mk01,explore,9,303,1,round,96,96,0.08629231056891004,33,69,0.006855600004200824,0.1518703000037931
Mk01-303-9,Mk01,explore,9,303,1,stop,96,96,0.08614448925053649,28,85,0.004818200002773665,0.11852870000438998
Mk01-303-9,Mk01,explore,9,303,1,feedback,96,96,0.059361692633586975,30,80,0.005392899984144606,0.11870379999891156
Mk01-303-9,Mk01,explore,9,303,2,fixed,77,96,0.0892135335025772,96,77,0.017621399980271235,0.4628112999998848
Mk01-303-9,Mk01,explore,9,303,2,round,96,96,0.09248281218253915,34,70,0.00596860000223387,0.13248440000461414
Mk01-303-9,Mk01,explore,9,303,2,stop,95,96,0.10363009151888282,25,88,0.00424999998358544,0.09902599999622907
Mk01-303-9,Mk01,explore,9,303,2,feedback,96,96,0.08042920699595342,37,88,0.0065847000005305745,0.16996269999799551
Mk01-303-19,Mk01,explore,19,303,0,fixed,96,96,0.022620746626245317,25,96,0.004523199990217108,0.11530270000366727
Mk01-303-19,Mk01,explore,19,303,0,round,96,96,0.03121823424308222,37,63,0.006562500027939677,0.14571699999942211
Mk01-303-19,Mk01,explore,19,303,0,stop,96,96,0.06587368656270469,27,82,0.004876899998635054,0.11992079999618
Mk01-303-19,Mk01,explore,19,303,0,feedback,96,96,0.058657963597685304,29,84,0.005044600002293009,0.12006939999992028
Mk01-303-19,Mk01,explore,19,303,1,fixed,96,96,0.09031416303542869,24,96,0.004182199998467695,0.1096560000005411
Mk01-303-19,Mk01,explore,19,303,1,round,96,96,0.05637982036183848,33,68,0.0058525999847915955,0.1358131000015419
Mk01-303-19,Mk01,explore,19,303,1,stop,95,96,0.08862840903950507,24,93,0.004031200012832414,0.10461940000095638
Mk01-303-19,Mk01,explore,19,303,1,feedback,96,96,0.08082048851364167,28,86,0.004878599975199904,0.11489550000260351
Mk01-303-19,Mk01,explore,19,303,2,fixed,62,96,0.018322581659129776,96,62,0.016316499997628853,0.4524756999962847
Mk01-303-19,Mk01,explore,19,303,2,round,96,96,0.04158621820469378,33,67,0.006017699997755699,0.13813400000071852
Mk01-303-19,Mk01,explore,19,303,2,stop,96,96,0.05550322465425533,30,83,0.005250300018815324,0.12767660000099568
Mk01-303-19,Mk01,explore,19,303,2,feedback,96,96,0.03873610474754353,30,85,0.0053538000138360076,0.13259629999811295
Mk02-101-0,Mk02,explore,0,101,0,fixed,90,96,0.11232671582209247,96,90,0.018833499976608437,0.480335100000957
Mk02-101-0,Mk02,explore,0,101,0,round,96,96,0.18611843498836075,35,69,0.0066019000369124115,0.14554470000439323
Mk02-101-0,Mk02,explore,0,101,0,stop,96,96,0.1514023022571752,25,90,0.004783700023835991,0.10597279999637976
Mk02-101-0,Mk02,explore,0,101,0,feedback,96,96,0.2396507632531179,30,82,0.0056427000017720275,0.13233329999638954
Mk02-101-0,Mk02,explore,0,101,1,fixed,96,96,0.19832480733224286,24,96,0.005012099980376661,0.1214380000019446
Mk02-101-0,Mk02,explore,0,101,1,round,96,96,0.2414475961084065,34,67,0.006537999979627784,0.14993619999586372
Mk02-101-0,Mk02,explore,0,101,1,stop,96,96,0.14804115560266298,30,88,0.0058660000140662305,0.11608650000562193
Mk02-101-0,Mk02,explore,0,101,1,feedback,96,96,0.20166474122460876,30,79,0.005701399997633416,0.127528800003347
Mk02-101-0,Mk02,explore,0,101,2,fixed,96,96,0.1818205349631266,24,96,0.004547900010948069,0.11241430000518449
Mk02-101-0,Mk02,explore,0,101,2,round,96,96,0.16133472086950532,34,69,0.006217100002686493,0.14172810000309255
Mk02-101-0,Mk02,explore,0,101,2,stop,96,96,0.17010364015128634,25,87,0.004442099998414051,0.10434660000464646
Mk02-101-0,Mk02,explore,0,101,2,feedback,96,96,0.19959654143421224,32,86,0.00608819998888066,0.15595540000504116
Mk02-101-9,Mk02,explore,9,101,0,fixed,96,96,0.09375096739506861,24,96,0.004269799988833256,0.09954480000305921
Mk02-101-9,Mk02,explore,9,101,0,round,95,96,0.05227651603598691,33,68,0.006168700005218852,0.13500910000584554
Mk02-101-9,Mk02,explore,9,101,0,stop,96,96,0.09375096739506861,24,96,0.0041923000098904595,0.09661699999560369
Mk02-101-9,Mk02,explore,9,101,0,feedback,96,96,0.02458799107039681,28,86,0.005022999976063147,0.11826350000046659
Mk02-101-9,Mk02,explore,9,101,1,fixed,96,96,0.07697262234329387,24,96,0.004072699986863881,0.09826739999698475
Mk02-101-9,Mk02,explore,9,101,1,round,96,96,0.04569066963344963,37,66,0.006553100007295143,0.14044190000277013
Mk02-101-9,Mk02,explore,9,101,1,stop,96,96,0.013907940013696106,27,84,0.005011200002627447,0.10766499999590451
Mk02-101-9,Mk02,explore,9,101,1,feedback,96,96,0.023547875132313968,30,87,0.0055023000240908004,0.11890690000291215
Mk02-101-9,Mk02,explore,9,101,2,fixed,96,96,0.04908738840187005,24,96,0.0041650000275694765,0.0982843999954639
Mk02-101-9,Mk02,explore,9,101,2,round,95,96,0.06853965449135237,37,67,0.006471799984865356,0.14128029999847058
Mk02-101-9,Mk02,explore,9,101,2,stop,95,96,0.04908738840187005,24,93,0.004174900001089554,0.09679070000129286
Mk02-101-9,Mk02,explore,9,101,2,feedback,96,96,0.12699863804199202,30,87,0.005351200001314282,0.11891470000409754
Mk02-101-19,Mk02,explore,19,101,0,fixed,96,96,0.037288172043844145,24,96,0.004236900000250898,0.09985279999818886
Mk02-101-19,Mk02,explore,19,101,0,round,95,96,0.0045447151336274125,37,63,0.006900800028233789,0.14239459999953397
Mk02-101-19,Mk02,explore,19,101,0,stop,96,96,0.025649902884111578,29,78,0.005040099975303747,0.10636379999778
Mk02-101-19,Mk02,explore,19,101,0,feedback,96,96,0.01677216727872985,30,82,0.005162900029972661,0.11914879999676486
Mk02-101-19,Mk02,explore,19,101,1,fixed,96,96,0.04325668801290122,24,96,0.0039920999988680705,0.0949728000050527
Mk02-101-19,Mk02,explore,19,101,1,round,96,96,0.0021797645386633334,37,67,0.006710699999530334,0.13436649999493966
Mk02-101-19,Mk02,explore,19,101,1,stop,96,96,0.04838569166820771,25,85,0.00438669999857666,0.09521709999535233
Mk02-101-19,Mk02,explore,19,101,1,feedback,96,96,0.004738558079742536,29,86,0.005159000000276137,0.11174709999613697
Mk02-101-19,Mk02,explore,19,101,2,fixed,96,96,0.017907838026114786,24,96,0.004262400005245581,0.1007298999975319
Mk02-101-19,Mk02,explore,19,101,2,round,96,96,0.02760569227359562,37,64,0.006576599997060839,0.1396275000006426
Mk02-101-19,Mk02,explore,19,101,2,stop,96,96,0.040007463878206195,29,85,0.00503860001481371,0.11269560000073398
Mk02-101-19,Mk02,explore,19,101,2,feedback,96,96,0.018391214544048927,29,84,0.004949099988152739,0.11410759999853326
Mk02-202-0,Mk02,explore,0,202,0,fixed,96,96,0.291011546330097,24,96,0.0045689999824389815,0.10835409999708645
Mk02-202-0,Mk02,explore,0,202,0,round,96,96,0.3153970966921983,37,69,0.006756899987522047,0.14529550000588642
Mk02-202-0,Mk02,explore,0,202,0,stop,96,96,0.291011546330097,24,96,0.0047952000022633,0.11682370000198716
Mk02-202-0,Mk02,explore,0,202,0,feedback,96,96,0.2703568785283962,57,84,0.010476799972821027,0.2511527000024216
Mk02-202-0,Mk02,explore,0,202,1,fixed,96,96,0.43597833955450555,24,96,0.004079499987710733,0.09922999999980675
Mk02-202-0,Mk02,explore,0,202,1,round,96,96,0.2722506510781173,33,67,0.0060165999821037985,0.1403636999966693
Mk02-202-0,Mk02,explore,0,202,1,stop,96,96,0.4463126918033165,25,91,0.004335399993578903,0.09769729999970878
Mk02-202-0,Mk02,explore,0,202,1,feedback,96,96,0.23003004356521312,31,68,0.005631300009554252,0.1250447999991593
Mk02-202-0,Mk02,explore,0,202,2,fixed,96,96,0.3691247200719319,24,96,0.004481599993596319,0.10230870000668801
Mk02-202-0,Mk02,explore,0,202,2,round,96,96,0.25599326792178545,37,69,0.006548800018208567,0.14192320000438485
Mk02-202-0,Mk02,explore,0,202,2,stop,96,96,0.3691247200719319,24,96,0.004301700013456866,0.10419249999540625
Mk02-202-0,Mk02,explore,0,202,2,feedback,96,96,0.32104003460198544,29,85,0.005227500005275942,0.12404760000208626
Mk02-202-9,Mk02,explore,9,202,0,fixed,96,96,0.1172057550922991,24,96,0.004431600005773362,0.10012580000329763
Mk02-202-9,Mk02,explore,9,202,0,round,96,96,0.05078098806269724,37,68,0.006619900021178182,0.13834169999609003
Mk02-202-9,Mk02,explore,9,202,0,stop,96,96,0.10004261282773809,25,91,0.004430399989360012,0.09742019999976037
Mk02-202-9,Mk02,explore,9,202,0,feedback,96,96,0.09344902965496132,28,87,0.005231800016190391,0.11521720000018831
Mk02-202-9,Mk02,explore,9,202,1,fixed,96,96,0.13129141830662364,24,96,0.004509899998083711,0.0994055000046501
Mk02-202-9,Mk02,explore,9,202,1,round,96,96,0.1096412106708178,37,66,0.006648700014920905,0.14122250000218628
Mk02-202-9,Mk02,explore,9,202,1,stop,95,96,0.15303046804689707,25,82,0.004440299999259878,0.09187119999842253
Mk02-202-9,Mk02,explore,9,202,1,feedback,96,96,0.10006386371716736,37,85,0.006594999947992619,0.17034569999668747
Mk02-202-9,Mk02,explore,9,202,2,fixed,96,96,0.19769914203907027,24,96,0.0042520999850239605,0.09883429999899818
Mk02-202-9,Mk02,explore,9,202,2,round,95,96,0.09812668227878948,37,64,0.006833600011304952,0.14542839999921853
Mk02-202-9,Mk02,explore,9,202,2,stop,96,96,0.19769914203907027,24,96,0.004517099994700402,0.09875389999797335
Mk02-202-9,Mk02,explore,9,202,2,feedback,96,96,0.0679809009132297,30,84,0.005381299990403932,0.12149720000161324
Mk02-202-19,Mk02,explore,19,202,0,fixed,96,96,0.13944140061710025,24,96,0.004122599973925389,0.09688219999952707
Mk02-202-19,Mk02,explore,19,202,0,round,96,96,0.0472087373968845,37,68,0.00675899998168461,0.13570249999611406
Mk02-202-19,Mk02,explore,19,202,0,stop,96,96,0.11398863502016063,25,90,0.0047235000020009466,0.09761019999859855
Mk02-202-19,Mk02,explore,19,202,0,feedback,96,96,0.08219770045518654,28,87,0.005075400033092592,0.11844839999685064
Mk02-202-19,Mk02,explore,19,202,1,fixed,96,96,0.09368610847307686,24,96,0.00426989997504279,0.10109799999918323
Mk02-202-19,Mk02,explore,19,202,1,round,96,96,0.04621056843993334,37,64,0.006762099947081879,0.13507229999959236
Mk02-202-19,Mk02,explore,19,202,1,stop,96,96,0.10302166381775234,25,90,0.004610900032275822,0.09938510000210954
Mk02-202-19,Mk02,explore,19,202,1,feedback,96,96,0.07206622223191685,33,83,0.006126600033894647,0.14823550000437535
Mk02-202-19,Mk02,explore,19,202,2,fixed,96,96,0.09873760316296583,24,96,0.004882200009888038,0.10930309999821475
Mk02-202-19,Mk02,explore,19,202,2,round,96,96,0.027965840446152072,37,67,0.007040599986794405,0.1417176999966614
Mk02-202-19,Mk02,explore,19,202,2,stop,96,96,0.09873760316296583,24,96,0.004527700002654456,0.10381930000585271
Mk02-202-19,Mk02,explore,19,202,2,feedback,96,96,0.0719167511071844,29,84,0.005210499984968919,0.11428020000312245
Mk02-303-0,Mk02,explore,0,303,0,fixed,96,96,0.15750728786346596,24,96,0.004547300013655331,0.10966740000003483
Mk02-303-0,Mk02,explore,0,303,0,round,96,96,0.13926176128646256,37,68,0.006876100022054743,0.1501888000057079
Mk02-303-0,Mk02,explore,0,303,0,stop,96,96,0.15750728786346596,24,96,0.004371699993498623,0.10556910000013886
Mk02-303-0,Mk02,explore,0,303,0,feedback,96,96,0.16711744641248677,30,86,0.005437999985588249,0.12870040000416338
Mk02-303-0,Mk02,explore,0,303,1,fixed,96,96,0.2320495421552272,24,96,0.004162700002780184,0.1016380000000936
Mk02-303-0,Mk02,explore,0,303,1,round,96,96,0.13230177885008834,37,67,0.0067827000239049084,0.14269939999940107
Mk02-303-0,Mk02,explore,0,303,1,stop,95,96,0.2320495421552272,24,92,0.004281699992134236,0.09971740000037244
Mk02-303-0,Mk02,explore,0,303,1,feedback,96,96,0.1441729154141177,28,86,0.0052369000113685615,0.12567639999906532
Mk02-303-0,Mk02,explore,0,303,2,fixed,96,96,0.1769370187690285,24,96,0.004262500013282988,0.10354199999710545
Mk02-303-0,Mk02,explore,0,303,2,round,96,96,0.15289530419492486,37,64,0.0068702999778906815,0.15038309999363264
Mk02-303-0,Mk02,explore,0,303,2,stop,96,96,0.23963359949757873,25,91,0.004496200002904516,0.1017400999990059
Mk02-303-0,Mk02,explore,0,303,2,feedback,96,96,0.2668477445113549,30,83,0.00554900001588976,0.12639879999915138
Mk02-303-9,Mk02,explore,9,303,0,fixed,96,96,0.22530892693295285,24,96,0.00456889998895349,0.09746939999604365
Mk02-303-9,Mk02,explore,9,303,0,round,96,96,0.03524706003462638,37,69,0.006702200022118632,0.13872840000112774
Mk02-303-9,Mk02,explore,9,303,0,stop,96,96,0.16485559525911186,28,84,0.00475439999718219,0.09319659999891883
Mk02-303-9,Mk02,explore,9,303,0,feedback,96,96,0.1552060586818693,30,86,0.005385499986005016,0.11296389999915846
Mk02-303-9,Mk02,explore,9,303,1,fixed,96,96,0.11858094676044718,24,96,0.004336100006185006,0.09874719999788795
Mk02-303-9,Mk02,explore,9,303,1,round,96,96,0.07449513408125637,31,71,0.0054945999654592015,0.12843959999736398
Mk02-303-9,Mk02,explore,9,303,1,stop,96,96,0.13474231390268418,27,85,0.0046655999758513644,0.09156770000117831
Mk02-303-9,Mk02,explore,9,303,1,feedback,96,96,0.07792390282549878,28,75,0.004770699983055238,0.10090479999780655
Mk02-303-9,Mk02,explore,9,303,2,fixed,96,96,0.11061163582145991,24,96,0.004177700029686093,0.09662419999949634
Mk02-303-9,Mk02,explore,9,303,2,round,96,96,0.041004021253643996,37,67,0.006538399975397624,0.13481060000049183
Mk02-303-9,Mk02,explore,9,303,2,stop,96,96,0.10993551610204987,30,84,0.005249700021522585,0.11544020000292221
Mk02-303-9,Mk02,explore,9,303,2,feedback,96,96,0.1486818291185437,30,86,0.005502399995748419,0.11604069999884814
Mk02-303-19,Mk02,explore,19,303,0,fixed,96,96,0.09231904842467288,24,96,0.004122199985431507,0.09493770000699442
Mk02-303-19,Mk02,explore,19,303,0,round,95,96,0.025913904392620486,33,70,0.006043799985491205,0.12973649999912595
Mk02-303-19,Mk02,explore,19,303,0,stop,96,96,0.09231904842467288,24,96,0.004182600001513492,0.09581899999466259
Mk02-303-19,Mk02,explore,19,303,0,feedback,96,96,0.020592056046057357,31,65,0.0055278000072576106,0.10836540000309469
Mk02-303-19,Mk02,explore,19,303,1,fixed,96,96,0.1173468180877369,24,96,0.004069500027981121,0.09724370000185445
Mk02-303-19,Mk02,explore,19,303,1,round,95,96,0.05739323572015021,33,71,0.006244499993044883,0.13343750000058208
Mk02-303-19,Mk02,explore,19,303,1,stop,96,96,0.08006359309859863,28,76,0.0047021000063978136,0.10327010000037262
Mk02-303-19,Mk02,explore,19,303,1,feedback,96,96,0.06021043970944009,28,87,0.005113000013807323,0.11104669999622274
Mk02-303-19,Mk02,explore,19,303,2,fixed,96,96,0.10435081004388191,24,96,0.0041392000202904455,0.09836960000393447
Mk02-303-19,Mk02,explore,19,303,2,round,96,96,0.03749254246039161,37,65,0.006582899986824486,0.14045079999777954
Mk02-303-19,Mk02,explore,19,303,2,stop,96,96,0.11079015014207332,25,90,0.0043164000162505545,0.09718250000150874
Mk02-303-19,Mk02,explore,19,303,2,feedback,96,96,0.058750810963656926,30,86,0.005419200017058756,0.11563400000159163
Mk04-101-0,Mk04,explore,0,101,0,fixed,96,96,0.1122907477406323,24,96,0.008389399998122826,0.17226920000393875
Mk04-101-0,Mk04,explore,0,101,0,round,96,96,0.14919614513290955,37,64,0.013557699989178218,0.23598439999477705
Mk04-101-0,Mk04,explore,0,101,0,stop,96,96,0.1122907477406323,24,96,0.008592800004407763,0.17665769999439362
Mk04-101-0,Mk04,explore,0,101,0,feedback,96,96,0.16385811550504473,33,59,0.011769000026106369,0.18843320000451058
Mk04-101-0,Mk04,explore,0,101,1,fixed,96,96,0.12617820586794468,24,96,0.008806599980744068,0.18002310000156285
Mk04-101-0,Mk04,explore,0,101,1,round,96,96,0.14035039222965828,37,67,0.01359639998554485,0.23255770000105258
Mk04-101-0,Mk04,explore,0,101,1,stop,96,96,0.12617820586794468,24,96,0.009217999962856993,0.17788390000350773
Mk04-101-0,Mk04,explore,0,101,1,feedback,96,96,0.15145635647528088,31,70,0.01149539999460103,0.1939979000017047
Mk04-101-0,Mk04,explore,0,101,2,fixed,96,96,0.16327608091322457,25,96,0.008863099996233359,0.19078319999971427
Mk04-101-0,Mk04,explore,0,101,2,round,96,96,0.13985320016276756,39,61,0.01440610002464382,0.2383791000029305
