state,instance,split,seed,generation,population_index,fraction,n,rep,group,rng_seed,feature_seconds_all_groups,attempts,evaluated,outside,noop,duplicate,decodes,gain,gain_per_decode,gain_per_budget,wall_seconds
Mk01-101-0,Mk01,explore,101,0,10,0.5,1,2,C,4946144930872295661,0.0004053999946336262,320,5,312,3,0,5,0.008988504654633462,0.0017977009309266922,0.0011235630818291827,0.01198840000142809
Mk01-101-0,Mk01,explore,101,0,10,0.5,1,2,W,4946144930872295661,0.0004053999946336262,312,8,301,3,0,8,3.2959746043559335e-17,4.119968255444917e-18,4.119968255444917e-18,0.0144637999983388
Mk01-101-0,Mk01,explore,101,0,10,0.5,1,2,L,4946144930872295661,0.0004053999946336262,320,6,311,3,0,6,0.02091845809383109,0.0034864096823051817,0.002614807261728886,0.01309190000029048
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,0,R,8638071383423275349,0.0004084000029251911,320,0,320,0,0,0,0.0,,0.0,0.010257200003252365
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,0,S,8638071383423275349,0.0004084000029251911,320,1,319,0,0,1,0.0,0.0,0.0,0.011403399999835528
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,0,A,8638071383423275349,0.0004084000029251911,320,1,319,0,0,1,0.0,0.0,0.0,0.011484700000437442
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,0,C,8638071383423275349,0.0004084000029251911,320,0,320,0,0,0,0.0,,0.0,0.01028720000613248
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,0,W,8638071383423275349,0.0004084000029251911,320,1,319,0,0,1,0.0,0.0,0.0,0.011079200005042367
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,0,L,8638071383423275349,0.0004084000029251911,320,1,319,0,0,1,0.0,0.0,0.0,0.011413300002459437
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,1,R,6232314739299500931,0.0003994000071543269,320,1,319,0,0,1,0.0,0.0,0.0,0.011150199999974575
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,1,S,6232314739299500931,0.0003994000071543269,320,0,320,0,0,0,0.0,,0.0,0.009952799999155104
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,1,A,6232314739299500931,0.0003994000071543269,320,0,320,0,0,0,0.0,,0.0,0.0112550000048941
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,1,C,6232314739299500931,0.0003994000071543269,320,0,320,0,0,0,0.0,,0.0,0.00998500000423519
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,1,W,6232314739299500931,0.0003994000071543269,320,0,320,0,0,0,0.0,,0.0,0.011902999998710584
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,1,L,6232314739299500931,0.0003994000071543269,320,1,319,0,0,1,0.010272048283438423,0.010272048283438423,0.0012840060354298028,0.011607500004174653
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,2,R,11430254957318351041,0.00040330000047106296,320,3,317,0,0,3,0.0,0.0,0.0,0.013042099999438506
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,2,S,11430254957318351041,0.00040330000047106296,320,0,320,0,0,0,0.0,,0.0,0.010194499998760875
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,2,A,11430254957318351041,0.00040330000047106296,320,0,320,0,0,0,0.0,,0.0,0.01061900000058813
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,2,C,11430254957318351041,0.00040330000047106296,320,0,320,0,0,0,0.0,,0.0,0.01078609999967739
Mk01-101-0,Mk01,explore,101,0,10,0.5,2,2,W,11430254957318351041,0.00040330000047106296,320,0,320,0,0,0,0.0,,0.0,0.010179999997490086
